,Unnamed: 0_x,Player,Pos,Squad,Rk,Tkl,Tkl.1,TklW,Blocks,Int,Clr,Err,90s,Cmp,Cmp.1,Cmp.2,Cmp.3,Cmp%,Cmp%.1,Cmp%.2,Cmp%.3,Ast,xAG,KP,1/3,PPA,CrsPA,PrgP,SCA,GCA,Sh,SoT%,npxG,Touches,Att,Succ%,PrgC,Mis,Dis,PrgR,G-PK,G-PK.1,Fls,Fld,PKwon,OG,Recov,Won%,Unnamed: 0_y,club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
214,1437,Enzo Loiodice,MF,Dijon,1438,6.0,1.0,4,2.0,2,1.0,0.0,2.1,94.0,42.0,43.0,9.0,79.7,79.2,91.5,60.0,0,0.0,0.0,8.0,1.0,0.0,9.0,1.0,0.0,3,33.3,0.1,142.0,2.0,50.0,3.0,1.0,1.0,4.0,0,0.0,7,0,0.0,0,7.0,28.6,15831,Dijon FCO,Enzo Loiodice,19.0,Central Midfield,UD Las Palmas,free transfer,out,Summer,0.0,Ligue 1,2020,2020/2021
215,1442,Ademola Lookman,"FW,MF",RB Leipzig,1443,6.0,1.0,4,3.0,1,0.0,1.0,3.4,110.0,74.0,22.0,2.0,73.8,89.2,62.9,20.0,0,1.0,7.0,9.0,7.0,0.0,22.0,14.0,0.0,10,10.0,1.3,203.0,18.0,44.4,19.0,10.0,9.0,32.0,0,0.0,8,4,0.0,0,18.0,0.0,12378,RB Leipzig,Ademola Lookman,22.0,Left Winger,Fulham,Loan fee:€2.00m,out,Summer,2.0,1 Bundesliga,2020,2020/2021
216,1457,Albert Lottin,MF,Bordeaux,1458,2.0,1.0,0,0.0,2,2.0,0.0,0.5,21.0,9.0,10.0,2.0,95.5,100.0,90.9,100.0,0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0,,0.0,30.0,3.0,66.7,0.0,0.0,1.0,0.0,0,0.0,0,0,0.0,0,1.0,100.0,15716,FC Girondins Bordeaux,Albert Lottin,19.0,Defensive Midfield,Utrecht U21,free transfer,out,Summer,0.0,Ligue 1,2020,2020/2021
217,1460,Dejan Lovren,DF,Liverpool,1461,13.0,7.0,8,9.0,10,42.0,0.0,8.6,569.0,199.0,321.0,46.0,83.3,86.9,92.2,48.9,1,0.3,1.0,34.0,4.0,0.0,46.0,5.0,2.0,5,20.0,0.4,778.0,1.0,100.0,8.0,1.0,0.0,3.0,0,0.0,4,8,0.0,0,51.0,64.0,21885,Liverpool FC,Dejan Lovren,31.0,Centre-Back,Zenit S-Pb,€12.00m,out,Summer,12.0,Premier League,2020,2020/2021
218,1481,Sebastiano Luperto,DF,Napoli,1482,12.0,6.0,9,5.0,6,16.0,0.0,5.9,340.0,143.0,171.0,15.0,89.0,96.0,90.5,53.6,0,0.1,2.0,24.0,2.0,1.0,31.0,8.0,0.0,1,0.0,0.0,429.0,1.0,0.0,13.0,0.0,2.0,3.0,0,0.0,7,1,0.0,0,33.0,18.8,25723,SSC Napoli,Sebastiano Luperto,24.0,Centre-Back,Crotone,Loan fee:€500Th.,out,Summer,0.5,Serie A,2020,2020/2021
219,1483,Andreas Luthe,GK,Augsburg,1484,1.0,1.0,0,0.0,0,5.0,1.0,10.0,294.0,34.0,168.0,92.0,70.7,100.0,98.8,43.8,0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0,,0.0,443.0,0.0,,0.0,1.0,0.0,0.0,0,0.0,0,2,0.0,0,16.0,100.0,12703,FC Augsburg,Andreas Luthe,33.0,Goalkeeper,Union Berlin,free transfer,out,Summer,0.0,1 Bundesliga,2020,2020/2021
220,1486,Yann M'Vila,"MF,DF",Saint-Étienne,1487,29.0,12.0,14,14.0,40,47.0,1.0,21.6,1034.0,436.0,427.0,149.0,85.7,89.3,91.4,73.0,2,1.0,10.0,110.0,4.0,0.0,116.0,25.0,2.0,9,33.3,0.6,1381.0,6.0,83.3,4.0,13.0,11.0,8.0,0,0.0,14,16,0.0,0,133.0,58.9,15867,AS Saint-Étienne,Yann M'Vila,30.0,Defensive Midfield,Olympiacos,free transfer,out,Summer,0.0,Ligue 1,2020,2020/2021
221,1493,Giangiacomo Magnani,DF,Brescia,1494,0.0,0.0,0,2.0,2,6.0,0.0,1.3,28.0,8.0,12.0,8.0,75.7,61.5,85.7,80.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,50.0,0.2,54.0,1.0,100.0,0.0,0.0,1.0,1.0,0,0.0,2,3,0.0,0,5.0,100.0,25898,US Sassuolo,Giangiacomo Magnani,24.0,Centre-Back,Hellas Verona,Loan fee:€500Th.,out,Summer,0.5,Serie A,2020,2020/2021
222,1494,Giangiacomo Magnani,DF,Sassuolo,1495,0.0,0.0,0,2.0,2,7.0,0.0,1.6,64.0,11.0,43.0,10.0,81.0,84.6,89.6,62.5,0,0.1,2.0,6.0,0.0,0.0,4.0,2.0,0.0,2,100.0,0.8,96.0,0.0,,0.0,1.0,0.0,0.0,1,0.62,4,2,0.0,0,6.0,90.0,25898,US Sassuolo,Giangiacomo Magnani,24.0,Centre-Back,Hellas Verona,Loan fee:€500Th.,out,Summer,0.5,Serie A,2020,2020/2021
223,1500,Arne Maier,MF,Hertha BSC,1501,9.0,1.0,7,5.0,7,2.0,1.0,5.9,267.0,92.0,120.0,47.0,81.4,86.0,86.3,75.8,0,0.5,10.0,26.0,5.0,0.0,36.0,19.0,1.0,6,50.0,0.2,375.0,6.0,100.0,11.0,14.0,6.0,15.0,0,0.0,4,4,0.0,0,38.0,25.0,12542,Hertha BSC,Arne Maier,21.0,Central Midfield,Arm. Bielefeld,Loan fee:€500Th.,out,Summer,0.5,1 Bundesliga,2020,2020/2021
224,1507,Jean-Victor Makengo,MF,Toulouse,1508,14.0,4.0,11,7.0,3,5.0,1.0,11.0,364.0,224.0,98.0,22.0,82.4,86.2,81.7,71.0,0,0.7,11.0,43.0,6.0,1.0,63.0,21.0,0.0,14,28.6,0.8,555.0,29.0,44.8,37.0,27.0,14.0,43.0,2,0.18,21,14,0.0,0,47.0,15.8,15518,OGC Nice,Jean-Victor Makengo,22.0,Central Midfield,Udinese Calcio,€3.50m,out,Summer,3.5,Ligue 1,2020,2020/2021
225,1518,Gianluca Mancini,"DF,MF",Roma,1519,49.0,22.0,26,32.0,60,98.0,1.0,30.4,1479.0,503.0,825.0,138.0,88.1,91.8,93.5,66.0,0,0.8,12.0,88.0,9.0,0.0,114.0,29.0,5.0,21,23.8,2.6,1981.0,14.0,78.6,19.0,8.0,11.0,14.0,1,0.03,67,27,0.0,0,165.0,71.2,25238,Atalanta BC,Gianluca Mancini,24.0,Centre-Back,AS Roma,€21.00m,out,Summer,21.0,Serie A,2020,2020/2021
226,1523,Rolando Mandragora,MF,Udinese,1524,47.0,15.0,24,30.0,26,25.0,0.0,22.8,789.0,396.0,258.0,83.0,81.3,89.6,83.8,63.8,2,3.6,34.0,69.0,13.0,5.0,93.0,68.0,4.0,55,14.5,3.6,1238.0,26.0,50.0,12.0,26.0,15.0,61.0,0,0.0,40,22,0.0,0,114.0,50.0,26008,Udinese Calcio,Rolando Mandragora,23.0,Defensive Midfield,Juventus,€15.00m,out,Summer,15.0,Serie A,2020,2020/2021
227,1547,Adrián Marín,DF,Alavés,1548,22.0,13.0,15,13.0,13,32.0,0.0,9.5,245.0,132.0,88.0,18.0,67.9,82.5,68.2,34.6,0,0.2,6.0,23.0,4.0,2.0,28.0,13.0,1.0,3,0.0,0.7,471.0,21.0,42.9,13.0,7.0,5.0,17.0,0,0.0,25,4,0.0,0,34.0,56.3,15995,Deportivo Alavés,Adrián Marín,24.0,Left-Back,Granada CF,free transfer,out,Winter,0.0,Primera Division,2020,2020/2021
228,1551,Omar Marmoush,"MF,FW",Wolfsburg,1552,1.0,0.0,1,1.0,1,0.0,0.0,0.9,10.0,8.0,1.0,0.0,58.8,80.0,25.0,,0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1,100.0,0.1,39.0,7.0,28.6,2.0,3.0,3.0,4.0,0,0.0,2,0,0.0,0,9.0,0.0,12823,VfL Wolfsburg,Omar Marmoush,21.0,Left Winger,FC St. Pauli,Loan fee:€100Th.,out,Winter,0.1,1 Bundesliga,2020,2020/2021
229,1565,Emiliano Martínez,GK,Arsenal,1566,0.0,0.0,0,0.0,0,1.0,0.0,8.6,212.0,58.0,107.0,41.0,72.4,100.0,97.3,34.7,0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,309.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,4.0,,21611,Arsenal FC,Emiliano Martínez,28.0,Goalkeeper,Aston Villa,€17.40m,out,Summer,17.4,Premier League,2020,2020/2021
230,1584,Jean-Philippe Mateta,FW,Mainz 05,1585,2.0,0.0,2,3.0,1,11.0,0.0,11.7,129.0,78.0,38.0,2.0,62.6,72.2,61.3,33.3,1,1.2,6.0,4.0,2.0,0.0,10.0,17.0,2.0,34,32.4,5.2,338.0,28.0,60.7,11.0,42.0,18.0,63.0,2,0.17,9,7,0.0,0,28.0,54.2,12860,1.FSV Mainz 05,Jean-Philippe Mateta,23.0,Centre-Forward,Crystal Palace,Loan fee:€3.50m,out,Winter,3.5,1 Bundesliga,2020,2020/2021
231,1590,Blaise Matuidi,MF,Juventus,1591,48.0,13.0,27,35.0,22,16.0,0.0,24.9,951.0,573.0,284.0,37.0,86.5,93.0,87.1,64.9,2,1.6,19.0,71.0,18.0,5.0,95.0,54.0,5.0,14,42.9,0.9,1366.0,24.0,37.5,22.0,40.0,17.0,118.0,0,0.0,40,26,0.0,0,106.0,49.0,25640,Juventus FC,Blaise Matuidi,33.0,Central Midfield,Miami,free transfer,out,Summer,0.0,Serie A,2020,2020/2021
232,1593,Philipp Max,DF,Augsburg,1594,42.0,20.0,29,19.0,26,50.0,0.0,30.1,934.0,466.0,334.0,114.0,65.3,85.7,71.8,34.3,6,5.4,59.0,71.0,39.0,21.0,80.0,94.0,9.0,35,34.3,2.8,1658.0,15.0,53.3,60.0,32.0,12.0,101.0,7,0.23,13,17,0.0,0,180.0,40.0,12696,FC Augsburg,Philipp Max,26.0,Left-Back,PSV Eindhoven,€7.70m,out,Summer,7.7,1 Bundesliga,2020,2020/2021
233,1594,Alexandru Maxim,"MF,DF",Mainz 05,1595,4.0,1.0,2,0.0,1,1.0,0.0,1.3,60.0,33.0,16.0,8.0,76.9,94.3,80.0,44.4,0,0.7,6.0,4.0,1.0,0.0,10.0,8.0,1.0,3,0.0,0.1,97.0,8.0,62.5,6.0,4.0,2.0,10.0,0,0.0,3,0,0.0,0,8.0,0.0,12645,1.FSV Mainz 05,Alexandru Maxim,30.0,Attacking Midfield,Gaziantep FK,free transfer,out,Summer,0.0,1 Bundesliga,2020,2020/2021
234,1595,Eric Maxim Choupo-Moting,"FW,MF",Paris S-G,1596,12.0,4.0,9,3.0,1,3.0,0.0,5.0,85.0,51.0,22.0,1.0,78.7,87.9,78.6,50.0,1,0.6,6.0,0.0,5.0,0.0,14.0,14.0,4.0,18,44.4,2.6,170.0,13.0,69.2,8.0,15.0,7.0,45.0,3,0.6,2,6,0.0,0,17.0,20.0,15407,Paris Saint-Germain,Eric Maxim Choupo-Moting,31.0,Centre-Forward,Bayern Munich,free transfer,out,Summer,0.0,Ligue 1,2020,2020/2021
235,1597,Borja Mayoral,FW,Levante,1598,12.0,2.0,3,11.0,4,6.0,0.0,23.8,445.0,287.0,98.0,34.0,77.4,84.9,76.0,61.8,2,2.7,24.0,36.0,19.0,3.0,52.0,65.0,12.0,47,42.6,10.1,746.0,47.0,57.4,38.0,37.0,42.0,148.0,8,0.34,18,26,0.0,0,63.0,36.7,15342,Real Madrid,Borja Mayoral,23.0,Centre-Forward,AS Roma,Loan fee:€2.50m,out,Summer,2.5,Primera Division,2020,2020/2021
236,1598,Luca Mazzitelli,MF,Sassuolo,1599,1.0,1.0,1,0.0,0,0.0,0.0,0.1,26.0,17.0,9.0,0.0,92.9,94.4,90.0,,0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0,,0.0,30.0,0.0,,0.0,0.0,1.0,1.0,0,0.0,0,0,0.0,0,3.0,,25900,US Sassuolo,Luca Mazzitelli,24.0,Central Midfield,AC Pisa,Loan fee:€100Th.,out,Summer,0.1,Serie A,2020,2020/2021
237,1612,Weston McKennie,"MF,DF",Schalke 04,1613,38.0,13.0,20,38.0,46,39.0,0.0,23.0,844.0,380.0,332.0,87.0,79.1,81.2,86.5,65.9,0,2.9,17.0,65.0,12.0,0.0,94.0,50.0,2.0,32,25.0,2.7,1339.0,46.0,58.7,34.0,30.0,20.0,71.0,3,0.13,37,15,0.0,0,175.0,59.4,12617,FC Schalke 04,Weston McKennie,22.0,Central Midfield,Juventus,Loan fee:€4.50m,out,Summer,4.5,1 Bundesliga,2020,2020/2021
238,1619,Joshua Mees,"MF,FW",Union Berlin,1620,8.0,4.0,5,3.0,2,4.0,0.0,3.6,59.0,42.0,10.0,4.0,69.4,87.5,58.8,80.0,1,0.5,4.0,5.0,3.0,0.0,7.0,10.0,2.0,9,33.3,0.4,131.0,6.0,33.3,3.0,9.0,1.0,20.0,0,0.0,5,1,0.0,0,24.0,35.0,12576,1.FC Union Berlin,Joshua Mees,24.0,Left Winger,Holstein Kiel,€300Th.,out,Summer,0.3,1 Bundesliga,2020,2020/2021
239,1621,Soualiho Meïté,MF,Torino,1622,32.0,12.0,18,31.0,24,36.0,0.0,24.5,753.0,352.0,293.0,84.0,81.9,83.0,90.7,76.4,2,1.7,22.0,80.0,25.0,8.0,113.0,55.0,4.0,23,13.0,1.2,1191.0,80.0,77.5,59.0,45.0,35.0,40.0,0,0.0,34,35,0.0,0,139.0,58.4,26220,Torino FC,Soualiho Meïté,26.0,Central Midfield,AC Milan,Loan fee:€500Th.,out,Winter,0.5,Serie A,2020,2020/2021
240,1632,Alexandre Mendy,FW,Brest,1633,5.0,1.0,1,4.0,0,10.0,0.0,10.0,115.0,72.0,35.0,5.0,70.6,79.1,68.6,62.5,1,0.4,6.0,4.0,3.0,1.0,10.0,16.0,3.0,28,32.1,3.2,250.0,11.0,72.7,9.0,20.0,10.0,45.0,3,0.3,22,10,0.0,0,24.0,48.7,15715,FC Girondins Bordeaux,Alexandre Mendy,26.0,Centre-Forward,SM Caen,free transfer,out,Summer,0.0,Ligue 1,2020,2020/2021
241,1634,Edouard Mendy,GK,Rennes,1635,0.0,0.0,0,0.0,0,5.0,1.0,24.0,581.0,67.0,287.0,227.0,73.6,100.0,98.0,53.3,0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0,,0.0,836.0,1.0,100.0,0.0,0.0,0.0,0.0,0,0.0,1,5,0.0,0,45.0,100.0,15447,Stade Rennais FC,Edouard Mendy,28.0,Goalkeeper,Chelsea,€24.00m,out,Summer,24.0,Ligue 1,2020,2020/2021
242,1642,Fran Mérida,MF,Osasuna,1643,27.0,9.0,15,15.0,25,10.0,0.0,12.9,584.0,204.0,235.0,126.0,74.4,81.6,77.3,67.4,1,0.7,9.0,89.0,9.0,2.0,112.0,25.0,3.0,13,15.4,0.4,929.0,31.0,74.2,13.0,19.0,14.0,22.0,0,0.0,17,17,0.0,0,105.0,53.3,15609,CA Osasuna,Fran Mérida,30.0,Central Midfield,Espanyol,free transfer,out,Summer,0.0,Primera Division,2020,2020/2021
243,1647,Roque Mesa,MF,Leganés,1648,40.0,13.0,21,13.0,11,8.0,0.0,22.4,716.0,383.0,231.0,74.0,79.7,90.3,84.9,54.4,3,2.6,29.0,96.0,24.0,5.0,129.0,74.0,7.0,27,37.0,1.4,1142.0,65.0,63.1,43.0,50.0,32.0,55.0,1,0.04,36,51,0.0,0,156.0,26.2,15428,Sevilla FC,Roque Mesa,31.0,Central Midfield,Real Valladolid,free transfer,out,Summer,0.0,Primera Division,2020,2020/2021
244,1649,Thomas Meunier,DF,Paris S-G,1650,27.0,16.0,21,17.0,18,19.0,1.0,13.8,768.0,401.0,276.0,66.0,82.6,89.9,85.2,70.2,1,2.5,18.0,39.0,22.0,8.0,62.0,29.0,2.0,4,50.0,0.4,1046.0,16.0,56.3,49.0,9.0,4.0,149.0,0,0.0,20,2,0.0,0,78.0,63.0,15410,Paris Saint-Germain,Thomas Meunier,28.0,Right-Back,Bor. Dortmund,free transfer,out,Summer,0.0,Ligue 1,2020,2020/2021
245,1651,Max Meyer,"MF,FW",Crystal Palace,1652,19.0,8.0,11,6.0,7,4.0,0.0,7.3,158.0,103.0,38.0,3.0,74.9,86.6,88.4,21.4,0,0.2,4.0,13.0,5.0,1.0,16.0,12.0,1.0,9,22.2,0.5,289.0,13.0,46.2,9.0,11.0,15.0,32.0,0,0.0,6,16,0.0,0,27.0,18.2,22185,Crystal Palace,Max Meyer,25.0,Central Midfield,1. FC Köln,free transfer,out,Winter,0.0,Premier League,2020,2020/2021
246,1659,Arkadiusz Milik,FW,Napoli,1660,12.0,3.0,5,11.0,2,12.0,0.0,19.4,384.0,241.0,106.0,8.0,81.9,87.6,87.6,57.1,0,1.5,21.0,21.0,8.0,0.0,35.0,50.0,6.0,68,42.6,9.8,644.0,15.0,46.7,14.0,38.0,16.0,121.0,11,0.57,25,28,0.0,0,27.0,49.3,26164,SSC Napoli,Arkadiusz Milik,26.0,Centre-Forward,Marseille,Loan fee:€3.93m,out,Winter,3.93,Serie A,2020,2020/2021
247,1676,Henrikh Mkhitaryan,FW,Arsenal,1677,0.0,0.0,0,3.0,0,1.0,0.0,1.2,56.0,33.0,20.0,1.0,73.7,91.7,80.0,16.7,0,0.3,2.0,4.0,2.0,0.0,8.0,6.0,0.0,2,0.0,0.3,94.0,7.0,28.6,3.0,4.0,3.0,19.0,0,0.0,2,2,0.0,0,4.0,66.7,21614,Arsenal FC,Henrikh Mkhitaryan,31.0,Attacking Midfield,AS Roma,free transfer,out,Summer,0.0,Premier League,2020,2020/2021
248,1677,Henrikh Mkhitaryan,"MF,FW",Roma,1678,32.0,19.0,22,27.0,11,6.0,0.0,17.0,578.0,291.0,224.0,49.0,82.7,89.3,88.2,71.0,5,3.0,27.0,52.0,23.0,1.0,93.0,73.0,9.0,43,39.5,5.7,902.0,44.0,47.7,59.0,37.0,20.0,96.0,9,0.53,17,27,0.0,0,77.0,43.5,21614,Arsenal FC,Henrikh Mkhitaryan,31.0,Attacking Midfield,AS Roma,free transfer,out,Summer,0.0,Premier League,2020,2020/2021
249,1682,Jorge Molina,FW,Getafe,1683,8.0,0.0,2,13.0,4,18.0,0.0,21.0,388.0,233.0,108.0,16.0,64.0,70.0,67.9,51.6,3,3.3,24.0,34.0,17.0,4.0,59.0,64.0,7.0,30,30.0,4.7,834.0,41.0,56.1,27.0,59.0,34.0,154.0,3,0.14,34,47,1.0,0,81.0,39.7,15502,Getafe CF,Jorge Molina,38.0,Centre-Forward,Granada CF,free transfer,out,Summer,0.0,Primera Division,2020,2020/2021
250,1692,Martín Montoya,"DF,MF",Brighton,1693,57.0,30.0,29,19.0,24,40.0,0.0,21.1,992.0,540.0,370.0,75.0,77.6,84.9,80.8,60.0,1,1.8,21.0,51.0,33.0,12.0,91.0,42.0,2.0,8,37.5,1.5,1512.0,29.0,34.5,57.0,34.0,11.0,117.0,0,0.0,27,15,0.0,0,87.0,52.5,21670,Brighton & Hove Albion,Martín Montoya,29.0,Right-Back,Real Betis,free transfer,out,Summer,0.0,Premier League,2020,2020/2021
251,1694,Aaron Mooy,"MF,FW",Brighton,1695,37.0,6.0,24,36.0,23,32.0,1.0,23.2,818.0,459.0,245.0,81.0,74.9,89.5,78.8,47.9,2,4.5,39.0,87.0,26.0,5.0,158.0,78.0,7.0,33,24.2,2.3,1362.0,56.0,67.9,71.0,44.0,42.0,135.0,2,0.09,13,11,0.0,0,134.0,37.5,21665,Brighton & Hove Albion,Aaron Mooy,29.0,Central Midfield,SH Port,€4.50m,out,Summer,4.5,Premier League,2020,2020/2021
252,1697,Álvaro Morata,FW,Atlético Madrid,1698,17.0,1.0,8,12.0,5,23.0,0.0,23.3,321.0,189.0,69.0,6.0,62.7,67.0,62.7,35.3,2,4.9,25.0,10.0,14.0,1.0,27.0,61.0,5.0,66,40.9,13.6,789.0,28.0,67.9,49.0,74.0,46.0,139.0,10,0.43,54,59,1.0,0,68.0,56.4,15393,Atlético de Madrid,Álvaro Morata,27.0,Centre-Forward,Juventus,Loan fee:€20.00m,out,Summer,20.0,Primera Division,2020,2020/2021
253,1697,Álvaro Morata,FW,Atlético Madrid,1698,17.0,1.0,8,12.0,5,23.0,0.0,23.3,321.0,189.0,69.0,6.0,62.7,67.0,62.7,35.3,2,4.9,25.0,10.0,14.0,1.0,27.0,61.0,5.0,66,40.9,13.6,789.0,28.0,67.9,49.0,74.0,46.0,139.0,10,0.43,54,59,1.0,0,68.0,56.4,21723,Chelsea FC,Álvaro Morata,27.0,Centre-Forward,Atlético Madrid,€35.00m,out,Summer,35.0,Premier League,2020,2020/2021
254,1700,Jérémy Morel,DF,Rennes,1701,15.0,9.0,9,21.0,17,59.0,1.0,20.1,858.0,353.0,397.0,97.0,82.6,88.7,88.4,63.8,0,0.9,8.0,59.0,5.0,3.0,61.0,22.0,0.0,13,23.1,1.3,1187.0,12.0,66.7,16.0,3.0,7.0,19.0,1,0.05,10,18,0.0,0,105.0,48.6,15454,Stade Rennais FC,Jérémy Morel,36.0,Centre-Back,FC Lorient,free transfer,out,Summer,0.0,Ligue 1,2020,2020/2021
255,1710,Ravel Morrison,MF,Sheffield Utd,1711,0.0,0.0,0,0.0,0,0.0,0.0,0.1,5.0,4.0,0.0,0.0,83.3,100.0,,,0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1,0.0,0.0,7.0,0.0,,1.0,0.0,1.0,0.0,0,0.0,1,0,0.0,0,0.0,,21993,Sheffield United,Ravel Morrison,27.0,Attacking Midfield,ADO Den Haag,free transfer,out,Summer,0.0,Premier League,2020,2020/2021
256,1711,Victor Moses,DF,Inter,1712,4.0,2.0,3,4.0,0,4.0,0.0,4.7,221.0,110.0,90.0,18.0,79.5,88.0,81.1,56.3,3,2.0,9.0,13.0,11.0,4.0,25.0,22.0,7.0,5,0.0,0.2,322.0,21.0,61.9,39.0,10.0,2.0,61.0,0,0.0,6,9,2.0,0,27.0,66.7,21728,Chelsea FC,Victor Moses,29.0,Right Midfield,Spartak Moscow,Loan fee:€300Th.,out,Summer,0.3,Premier League,2020,2020/2021
257,1725,Florian Müller,GK,Mainz 05,1726,0.0,0.0,0,0.0,2,3.0,1.0,12.5,346.0,79.0,162.0,105.0,72.2,100.0,98.2,44.9,0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0,,0.0,516.0,1.0,100.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,27.0,66.7,12643,1.FSV Mainz 05,Florian Müller,22.0,Goalkeeper,SC Freiburg,Loan fee:€200Th.,out,Summer,0.2,1 Bundesliga,2020,2020/2021
258,1731,Simone Muratore,MF,Juventus,1732,2.0,1.0,0,1.0,3,0.0,0.0,1.8,124.0,65.0,41.0,16.0,90.5,92.9,93.2,94.1,0,0.1,4.0,11.0,2.0,0.0,12.0,8.0,0.0,4,50.0,0.1,154.0,0.0,,1.0,4.0,1.0,6.0,0,0.0,3,2,0.0,0,12.0,0.0,25634,Juventus FC,Simone Muratore,22.0,Central Midfield,Atalanta BC,€7.00m,out,Summer,7.0,Serie A,2020,2020/2021
259,1736,Glenn Murray,FW,Brighton,1737,5.0,2.0,2,6.0,1,12.0,0.0,8.9,104.0,69.0,29.0,3.0,60.1,72.6,60.4,37.5,1,0.7,3.0,7.0,3.0,0.0,15.0,12.0,1.0,18,27.8,2.4,255.0,5.0,0.0,6.0,25.0,15.0,66.0,1,0.11,15,15,0.0,0,17.0,46.8,22174,Brighton & Hove Albion,Glenn Murray,37.0,Centre-Forward,Nottm Forest,free transfer,out,Winter,0.0,Premier League,2020,2020/2021
260,1738,Mateo Musacchio,DF,Milan,1739,15.0,7.0,8,10.0,22,50.0,0.0,16.3,895.0,308.0,492.0,85.0,88.8,92.8,92.8,66.9,0,0.5,11.0,74.0,4.0,0.0,71.0,19.0,0.0,5,0.0,0.7,1128.0,3.0,100.0,12.0,9.0,3.0,2.0,0,0.0,19,10,0.0,0,67.0,56.9,26158,AC Milan,Mateo Musacchio,30.0,Centre-Back,Lazio,free transfer,out,Winter,0.0,Serie A,2020,2020/2021
261,1742,Shkodran Mustafi,DF,Arsenal,1743,17.0,6.0,10,10.0,18,72.0,0.0,13.4,693.0,172.0,424.0,94.0,81.7,81.1,90.4,65.3,1,0.4,3.0,48.0,1.0,1.0,61.0,3.0,1.0,11,27.3,0.9,988.0,3.0,100.0,7.0,4.0,1.0,6.0,0,0.0,14,3,0.0,0,42.0,75.6,22158,Arsenal FC,Shkodran Mustafi,28.0,Centre-Back,FC Schalke 04,free transfer,out,Winter,0.0,Premier League,2020,2020/2021
262,1747,Kévin N'Doram,MF,Metz,1748,43.0,17.0,28,20.0,26,23.0,0.0,18.3,802.0,385.0,325.0,68.0,88.6,90.8,93.9,75.6,0,0.3,6.0,51.0,5.0,0.0,86.0,40.0,0.0,9,22.2,0.4,1086.0,28.0,64.3,21.0,26.0,19.0,7.0,0,0.0,24,29,0.0,0,97.0,51.7,15645,AS Monaco,Kévin N'Doram,24.0,Defensive Midfield,FC Metz,€4.50m,out,Summer,4.5,Ligue 1,2020,2020/2021
263,1764,Raúl Navas,DF,Osasuna,1765,10.0,4.0,5,10.0,18,30.0,0.0,7.9,216.0,53.0,123.0,36.0,79.1,91.4,87.2,54.5,0,0.1,2.0,11.0,0.0,0.0,22.0,2.0,0.0,0,,0.0,353.0,2.0,50.0,6.0,3.0,2.0,0.0,0,0.0,9,4,0.0,0,40.0,37.5,15527,Real Sociedad,Raúl Navas,32.0,Centre-Back,CA Osasuna,€250Th.,out,Summer,0.25,Primera Division,2020,2020/2021
264,1764,Raúl Navas,DF,Osasuna,1765,10.0,4.0,5,10.0,18,30.0,0.0,7.9,216.0,53.0,123.0,36.0,79.1,91.4,87.2,54.5,0,0.1,2.0,11.0,0.0,0.0,22.0,2.0,0.0,0,,0.0,353.0,2.0,50.0,6.0,3.0,2.0,0.0,0,0.0,9,4,0.0,0,40.0,37.5,15963,CA Osasuna,Raúl Navas,32.0,Centre-Back,FC Cartagena,free transfer,out,Winter,0.0,Primera Division,2020,2020/2021
265,1786,M'Baye Niang,FW,Rennes,1787,17.0,6.0,10,10.0,5,20.0,0.0,23.6,334.0,206.0,76.0,24.0,66.9,75.7,65.0,63.2,0,0.6,10.0,29.0,5.0,0.0,28.0,34.0,4.0,64,43.8,7.7,797.0,49.0,32.7,21.0,82.0,50.0,114.0,10,0.42,48,55,2.0,0,53.0,48.5,15973,Stade Rennais FC,M'Baye Niang,26.0,Centre-Forward,Al-Ahli SFC,Loan fee:€1.50m,out,Winter,1.5,Ligue 1,2020,2020/2021
266,1787,Tanguy Nianzou,"DF,MF",Paris S-G,1788,2.0,1.0,1,4.0,3,6.0,0.0,5.0,310.0,121.0,163.0,20.0,91.4,89.6,94.8,90.9,0,0.4,3.0,27.0,0.0,0.0,27.0,7.0,0.0,3,100.0,0.9,372.0,4.0,75.0,0.0,3.0,2.0,2.0,2,0.4,7,8,0.0,0,27.0,76.5,15409,Paris Saint-Germain,Tanguy Nianzou,18.0,Centre-Back,Bayern Munich,free transfer,out,Summer,0.0,Ligue 1,2020,2020/2021
