,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0
750,723,Ondrej Duda,sk SVK,MF,Hertha BSC,de Bundesliga,22,1994,8.3,16,12,7,6,3,6,14,42.9,8,15,0,15,4,20,8,0,Matches
751,724,Shane Duffy,ie IRL,DF,Brighton,eng Premier League,25,1992,36.6,31,19,22,9,0,7,20,35.0,13,66,59,7,50,81,332,5,Matches
752,725,Paul Dummett,wls WAL,DF,Newcastle Utd,eng Premier League,25,1991,17.8,28,19,21,7,0,13,27,48.1,14,27,10,17,23,51,107,1,Matches
753,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
754,726,Alfred Duncan,gh GHA,MF,Sassuolo,it Serie A,24,1993,21.6,39,29,16,18,5,15,52,28.8,37,32,2,30,19,58,29,1,Matches
755,727,Lewis Dunk,eng ENG,DF,Brighton,eng Premier League,25,1991,38.0,67,33,49,18,0,25,48,52.1,23,73,58,15,71,138,230,2,Matches
756,728,Maxime Dupé,fr FRA,GK,Nantes,fr Ligue 1,24,1993,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,Matches
757,729,Jimmy Durmaz,se SWE,"MF,FW",Toulouse,fr Ligue 1,28,1989,11.4,16,9,5,5,6,6,14,42.9,8,2,0,2,14,30,9,0,Matches
758,730,Riza Durmisi,dk DEN,DF,Betis,es La Liga,23,1994,23.1,39,21,24,14,1,10,18,55.6,8,18,7,11,15,54,65,1,Matches
759,731,Hugo Duro,es ESP,FW,Getafe,es La Liga,17,1999,0.2,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
760,732,Noë Dussenne,be BEL,FW,Crotone,it Serie A,25,1992,0.9,2,0,2,0,0,0,0,,0,0,0,0,1,3,8,0,Matches
761,733,Paulo Dybala,ar ARG,"MF,FW",Juventus,it Serie A,23,1993,26.1,19,11,4,10,5,4,32,12.5,28,22,0,22,12,31,4,0,Matches
762,734,Nathan Dyer,eng ENG,"MF,FW",Swansea City,eng Premier League,29,1987,14.5,22,16,8,9,5,6,24,25.0,18,13,0,13,11,33,3,0,Matches
763,735,Edin Džeko,ba BIH,FW,Roma,it Serie A,31,1986,33.5,15,10,1,9,5,3,15,20.0,12,9,1,8,4,19,36,0,Matches
764,736,Blerim Džemaili,ch SUI,"MF,FW",Bologna,it Serie A,31,1986,13.3,27,19,11,15,1,9,27,33.3,18,15,4,11,18,45,11,0,Matches
765,737,Félix Eboa Eboa,cm CMR,DF,Guingamp,fr Ligue 1,20,1997,16.9,19,11,12,7,0,8,16,50.0,8,21,11,10,39,58,119,2,Matches
766,738,Éder,it ITA,"FW,MF",Inter,it Serie A,30,1986,8.9,10,7,2,4,4,0,10,0.0,10,6,1,5,5,15,4,0,Matches
767,739,Simone Edera,it ITA,"FW,MF",Torino,it Serie A,20,1997,3.6,6,2,2,4,0,3,10,30.0,7,0,0,0,2,8,1,0,Matches
768,740,Ederson,br BRA,GK,Manchester City,eng Premier League,23,1993,35.5,1,1,1,0,0,0,0,,0,1,0,1,0,1,15,6,Matches
769,741,Tom Edwards,eng ENG,"DF,MF",Stoke City,eng Premier League,18,1999,5.3,15,9,10,5,0,8,8,100.0,0,5,2,3,5,20,20,0,Matches
770,742,Mandela Egbo,eng ENG,"DF,MF",M'Gladbach,de Bundesliga,19,1997,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,Matches
771,743,Johannes Eggestein,de GER,"FW,DF",Werder Bremen,de Bundesliga,19,1998,1.1,0,0,0,0,0,0,1,0.0,1,2,1,1,1,1,0,0,Matches
772,744,Maximilian Eggestein,de GER,MF,Werder Bremen,de Bundesliga,20,1996,29.9,70,48,32,34,4,34,58,58.6,24,41,6,35,40,110,51,0,Matches
773,745,Albin Ekdal,se SWE,MF,Hamburger SV,de Bundesliga,28,1989,12.3,39,28,19,19,1,18,29,62.1,11,20,3,17,21,60,19,0,Matches
774,746,Josip Elez,hr CRO,DF,Hannover 96,de Bundesliga,23,1994,8.6,12,8,9,2,1,5,9,55.6,4,9,7,2,16,28,39,1,Matches
775,747,Rob Elliot,ie IRL,GK,Newcastle Utd,eng Premier League,31,1986,16.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,8,0,Matches
776,748,Mohamed Elneny,eg EGY,MF,Arsenal,eng Premier League,25,1992,9.6,12,6,6,3,3,6,10,60.0,4,11,0,11,10,22,12,2,Matches
777,749,Aritz Elustondo,es ESP,DF,Real Sociedad,es La Liga,23,1994,17.7,32,20,20,9,3,19,30,63.3,11,20,7,13,45,77,84,0,Matches
778,750,Nico Elvedi,ch SUI,DF,M'Gladbach,de Bundesliga,20,1996,32.4,66,46,41,22,3,37,55,67.3,18,39,9,30,51,117,108,3,Matches
779,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
780,751,Rodrigo Ely,br BRA,DF,Alavés,es La Liga,23,1993,29.9,32,18,26,6,0,19,34,55.9,15,45,36,9,50,82,183,0,Matches
781,752,Breel Embolo,ch SUI,"FW,MF",Schalke 04,de Bundesliga,20,1997,10.2,14,10,3,7,4,2,9,22.2,7,13,0,13,6,20,3,0,Matches
782,753,Youssef En-Nesyri,ma MAR,FW,Málaga,es La Liga,20,1997,17.7,31,25,10,14,7,6,26,23.1,20,11,0,11,9,40,32,0,Matches
783,754,Sergi Enrich,es ESP,FW,Eibar,es La Liga,27,1990,14.8,11,8,3,3,5,2,8,25.0,6,13,1,12,6,17,8,0,Matches
784,755,Javier Eraso,es ESP,"MF,FW",Leganés,es La Liga,27,1990,28.1,32,15,10,18,4,13,42,31.0,29,16,5,11,23,55,17,0,Matches
785,756,Christian Eriksen,dk DEN,"MF,FW",Tottenham,eng Premier League,25,1992,35.8,51,29,16,30,5,17,59,28.8,42,38,1,37,31,82,21,0,Matches
786,757,Gonzalo Escalante,ar ARG,MF,Eibar,es La Liga,24,1993,17.4,59,35,21,32,6,17,39,43.6,22,26,3,23,32,91,19,0,Matches
787,758,Sergio Escudero,es ESP,DF,Sevilla,es La Liga,27,1989,25.9,78,49,40,26,12,32,62,51.6,30,35,6,29,66,144,69,1,Matches
788,759,Bernardo Espinosa,co COL,DF,Girona,es La Liga,28,1989,31.9,36,22,29,6,1,18,33,54.5,15,27,19,8,66,102,169,0,Matches
789,760,Michael Esser,de GER,GK,Hannover 96,de Bundesliga,29,1987,3.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
790,761,Alexander Esswein,de GER,"FW,MF",Hertha BSC,de Bundesliga,27,1990,6.9,25,16,13,10,2,12,25,48.0,13,4,0,4,9,34,11,0,Matches
791,762,Oghenekaro Etebo,ng NGA,MF,Las Palmas,es La Liga,21,1995,13.5,24,17,9,12,3,12,26,46.2,14,17,3,14,27,51,10,0,Matches
792,763,Beñat Etxebarria,es ESP,MF,Athletic Club,es La Liga,30,1987,12.4,28,20,12,13,3,13,36,36.1,23,6,1,5,28,56,12,0,Matches
793,764,Xabier Etxeita,es ESP,DF,Athletic Club,es La Liga,29,1987,4.2,2,2,2,0,0,1,4,25.0,3,3,2,1,7,9,25,1,Matches
794,765,Jonny Evans,nir NIR,DF,West Brom,eng Premier League,29,1988,25.2,29,22,19,8,2,14,33,42.4,19,22,13,9,48,77,131,1,Matches
795,766,Franck Evina,cm CMR,FW,Bayern Munich,de Bundesliga,17,2000,1.2,2,2,2,0,0,2,2,100.0,0,5,0,5,0,2,0,0,Matches
796,767,Patrice Evra,fr FRA,"DF,MF",West Ham,eng Premier League,36,1981,2.5,6,4,5,1,0,6,8,75.0,2,4,1,3,7,13,6,0,Matches
797,768,Patrice Evra,fr FRA,DF,Marseille,fr Ligue 1,36,1981,3.9,6,5,5,1,0,3,6,50.0,3,2,2,0,3,9,16,0,Matches
798,769,Edu Expósito,es ESP,"MF,FW",La Coruña,es La Liga,20,1996,1.1,1,0,0,0,1,0,1,0.0,1,1,0,1,2,3,2,0,Matches
799,770,Erik Expósito,es ESP,FW,Las Palmas,es La Liga,21,1996,5.2,1,1,0,1,0,0,6,0.0,6,6,0,6,1,2,5,0,Matches
800,771,Valentin Eysseric,fr FRA,"FW,MF",Fiorentina,it Serie A,25,1992,7.8,17,13,7,4,6,6,20,30.0,14,10,2,8,6,23,6,0,Matches
801,772,Valentin Eysseric,fr FRA,FW,Nice,fr Ligue 1,25,1992,1.0,0,0,0,0,0,0,0,,0,4,0,4,1,1,0,0,Matches
802,773,Imoh Ezekiel,ng NGA,"MF,FW",Las Palmas,es La Liga,23,1993,5.2,8,6,3,2,3,3,4,75.0,1,4,0,4,2,10,3,0,Matches
803,774,Marco Fabián,mx MEX,"MF,FW",Eint Frankfurt,de Bundesliga,28,1989,4.7,5,3,2,3,0,3,4,75.0,1,2,0,2,3,8,1,0,Matches
804,775,Łukasz Fabiański,pl POL,GK,Swansea City,eng Premier League,32,1985,38.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,10,2,Matches
805,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
806,776,Fabinho,br BRA,MF,Monaco,fr Ligue 1,23,1993,34.0,114,64,38,67,9,48,112,42.9,64,48,13,35,43,157,62,0,Matches
807,777,Cesc Fàbregas,es ESP,MF,Chelsea,eng Premier League,30,1987,25.6,68,49,30,29,9,18,69,26.1,51,25,4,21,22,90,26,2,Matches
808,778,Ralf Fährmann,de GER,GK,Schalke 04,de Bundesliga,28,1988,33.5,1,0,1,0,0,1,3,33.3,2,1,0,1,1,2,12,7,Matches
809,779,Fayçal Fajr,ma MAR,"MF,FW",Getafe,es La Liga,28,1988,26.5,62,45,22,34,6,17,66,25.8,49,26,4,22,30,92,42,0,Matches
810,780,Radamel Falcao,co COL,FW,Monaco,fr Ligue 1,31,1986,23.7,11,6,0,8,3,2,13,15.4,11,13,3,10,10,21,11,0,Matches
811,781,Diego Falcinelli,it ITA,FW,Fiorentina,it Serie A,26,1991,4.9,1,1,1,0,0,0,5,0.0,5,5,1,4,1,2,4,0,Matches
812,782,Diego Falcinelli,it ITA,FW,Sassuolo,it Serie A,26,1991,14.6,4,4,1,2,1,1,13,7.7,12,12,2,10,2,6,9,0,Matches
813,783,Simon Falette,gn GUI,DF,Metz,fr Ligue 1,25,1992,1.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,8,0,Matches
814,784,Simon Falette,gn GUI,DF,Eint Frankfurt,de Bundesliga,25,1992,24.6,34,30,23,10,1,19,31,61.3,12,37,15,22,58,92,134,1,Matches
815,785,Cesar Falletti,uy URU,"MF,FW",Bologna,it Serie A,24,1992,3.6,11,7,4,6,1,4,8,50.0,4,10,0,10,0,11,5,0,Matches
816,786,Iago Falque,es ESP,"FW,MF",Torino,it Serie A,27,1990,31.3,41,31,15,20,6,6,43,14.0,37,22,0,22,15,56,15,0,Matches
817,787,Paolo Faragò,it ITA,DF,Cagliari,it Serie A,24,1993,27.3,92,67,53,24,15,24,60,40.0,36,41,5,36,23,115,76,0,Matches
818,788,Imad Faraj,ma MAR,"MF,DF",Lille,fr Ligue 1,18,1999,1.8,5,2,2,1,2,4,8,50.0,4,1,0,1,4,9,3,0,Matches
819,789,Davide Faraoni,it ITA,"DF,MF",Crotone,it Serie A,25,1991,19.5,62,39,36,20,6,28,47,59.6,19,30,8,22,58,120,76,0,Matches
820,790,Mohamed Fares,dz ALG,"DF,MF",Hellas Verona,it Serie A,21,1996,28.9,50,33,29,17,4,16,42,38.1,26,24,5,19,50,100,132,2,Matches
821,791,Diego Farias,br BRA,"FW,MF",Cagliari,it Serie A,27,1990,17.9,21,15,3,9,9,6,24,25.0,18,17,0,17,8,29,6,0,Matches
822,792,Federico Fazio,ar ARG,DF,Roma,it Serie A,30,1987,32.5,56,43,38,18,0,25,31,80.6,6,30,22,8,46,102,161,3,Matches
823,793,Zouhair Feddal,ma MAR,DF,Betis,es La Liga,28,1989,14.0,22,14,14,6,2,7,12,58.3,5,17,13,4,36,58,95,2,Matches
824,794,Nabil Fekir,fr FRA,"MF,FW",Lyon,fr Ligue 1,24,1993,27.5,45,33,11,24,10,8,40,20.0,32,11,0,11,8,53,5,0,Matches
825,795,Felipe,br BRA,DF,Hannover 96,de Bundesliga,30,1987,5.1,8,8,4,4,0,2,4,50.0,2,4,3,1,11,19,29,0,Matches
826,796,Luiz Felipe,it ITA,DF,Lazio,it Serie A,20,1997,13.0,40,28,24,16,0,15,25,60.0,10,26,14,12,18,58,50,1,Matches
827,797,Ohis Felix Uduokhai,de GER,DF,Wolfsburg,de Bundesliga,19,1997,17.3,42,23,27,13,2,17,24,70.8,7,23,10,13,34,76,66,6,Matches
828,798,Marouane Fellaini,be BEL,MF,Manchester Utd,eng Premier League,29,1987,7.6,15,8,6,8,1,2,11,18.2,9,12,3,9,14,29,19,1,Matches
829,799,Kiko Femenía,es ESP,"DF,FW",Watford,eng Premier League,26,1991,19.0,36,28,22,11,3,14,27,51.9,13,15,2,13,34,70,31,1,Matches
830,800,Leroy Fer,nl NED,MF,Swansea City,eng Premier League,27,1990,15.5,44,32,18,21,5,13,30,43.3,17,18,4,14,12,56,24,3,Matches
831,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
832,801,Julien Féret,fr FRA,MF,Caen,fr Ligue 1,35,1982,34.0,40,27,10,25,5,14,75,18.7,61,52,7,45,49,89,58,2,Matches
833,802,Edimilson Fernandes,ch SUI,"MF,DF",West Ham,eng Premier League,21,1996,9.4,17,9,10,7,0,9,21,42.9,12,13,1,12,16,33,8,0,Matches
834,803,Gelson Fernandes,ch SUI,MF,Eint Frankfurt,de Bundesliga,30,1986,11.5,58,46,25,29,4,23,45,51.1,22,23,3,20,16,74,21,0,Matches
835,804,Andrés Fernández,es ESP,GK,Villarreal,es La Liga,30,1986,2.5,1,0,1,0,0,0,0,,0,0,0,0,0,1,4,0,Matches
836,805,Augusto Fernández,ar ARG,MF,Atlético Madrid,es La Liga,31,1986,1.2,3,2,1,2,0,1,3,33.3,2,3,2,1,2,5,3,0,Matches
837,806,Brian Fernández,ar ARG,FW,Metz,fr Ligue 1,22,1994,1.4,0,0,0,0,0,0,1,0.0,1,2,0,2,0,0,0,0,Matches
838,807,Carlos Fernández,es ESP,FW,Sevilla,es La Liga,21,1996,1.5,2,1,1,1,0,0,2,0.0,2,1,0,1,0,2,0,0,Matches
839,808,Federico Fernández,ar ARG,DF,Swansea City,eng Premier League,28,1989,29.7,40,29,30,6,4,20,30,66.7,10,35,27,8,38,78,201,1,Matches
840,809,Raúl Fernández,es ESP,GK,Levante,es La Liga,29,1988,11.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,10,1,Matches
841,810,Fernandinho,br BRA,MF,Manchester City,eng Premier League,32,1985,32.0,62,35,22,28,12,24,65,36.9,41,38,6,32,47,109,68,2,Matches
842,811,Alex Ferrari,it ITA,DF,Hellas Verona,it Serie A,23,1994,23.7,73,54,42,23,8,36,67,53.7,31,41,15,26,47,120,117,4,Matches
843,812,Jordan Ferri,fr FRA,MF,Lyon,fr Ligue 1,25,1992,7.1,20,11,8,11,1,7,20,35.0,13,11,1,10,5,25,11,2,Matches
844,813,Sam Field,eng ENG,MF,West Brom,eng Premier League,19,1998,6.0,14,11,8,4,2,3,10,30.0,7,6,1,5,11,25,8,0,Matches
845,814,Afonso Figueiredo,pt POR,"DF,FW",Rennes,fr Ligue 1,24,1993,2.5,6,3,3,3,0,3,5,60.0,2,0,0,0,0,6,4,0,Matches
846,815,Gian Filippo Felicioli,it ITA,"MF,DF",Hellas Verona,it Serie A,19,1997,3.1,13,8,5,5,3,0,4,0.0,4,0,0,0,5,18,6,0,Matches
847,816,Alfreð Finnbogason,is ISL,FW,Augsburg,de Bundesliga,28,1989,20.2,18,13,7,5,6,8,15,53.3,7,15,1,14,14,32,7,0,Matches
848,817,Roberto Firmino,br BRA,FW,Liverpool,eng Premier League,25,1991,30.7,65,50,9,36,20,8,58,13.8,50,40,2,38,18,83,10,0,Matches
849,818,Junior Firpo,es ESP,DF,Betis,es La Liga,20,1996,13.2,26,17,15,8,3,10,18,55.6,8,21,2,19,20,46,37,1,Matches
850,819,Viktor Fischer,dk DEN,"FW,MF",Mainz 05,de Bundesliga,23,1994,3.7,4,4,2,1,1,2,5,40.0,3,2,0,2,3,7,2,0,Matches
851,820,Mathieu Flamini,fr FRA,MF,Getafe,es La Liga,33,1984,5.3,11,5,3,7,1,4,9,44.4,5,2,0,2,8,19,8,0,Matches
852,821,Darren Fletcher,sct SCO,MF,Stoke City,eng Premier League,33,1984,24.7,47,26,23,20,4,15,55,27.3,40,13,3,10,26,73,33,3,Matches
853,822,Sergio Floccari,it ITA,FW,SPAL,it Serie A,35,1981,9.8,13,9,7,5,1,6,11,54.5,5,6,1,5,2,15,6,0,Matches
854,823,Alessandro Florenzi,it ITA,DF,Roma,it Serie A,26,1991,26.5,38,28,20,13,5,18,47,38.3,29,19,8,11,44,82,62,1,Matches
855,824,Phil Foden,eng ENG,"MF,FW",Manchester City,eng Premier League,17,2000,0.5,1,1,0,1,0,0,1,0.0,1,0,0,0,0,1,1,0,Matches
856,825,Guessouma Fofana,mr MTN,MF,Amiens,fr Ligue 1,24,1992,8.3,20,13,8,12,0,6,13,46.2,7,7,1,6,12,32,11,0,Matches
857,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
858,826,Seko Fofana,ci CIV,MF,Udinese,it Serie A,22,1995,20.8,20,17,8,12,0,4,20,20.0,16,17,3,14,27,47,26,1,Matches
859,827,Andreu Fontàs,es ESP,DF,Celta Vigo,es La Liga,27,1989,9.8,13,9,8,5,0,3,13,23.1,10,9,5,4,14,27,30,0,Matches
860,828,José Fonte,pt POR,DF,West Ham,eng Premier League,33,1983,7.6,11,6,5,6,0,2,6,33.3,4,12,9,3,14,25,37,1,Matches
861,829,Pablo Fornals,es ESP,"MF,FW",Villarreal,es La Liga,21,1996,29.1,52,33,19,26,7,18,60,30.0,42,29,3,26,22,74,18,0,Matches
862,830,Emil Forsberg,se SWE,MF,RB Leipzig,de Bundesliga,25,1991,15.2,24,17,3,15,6,9,21,42.9,12,19,1,18,8,32,4,0,Matches
863,831,Fraser Forster,eng ENG,GK,Southampton,eng Premier League,29,1988,20.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,7,4,Matches
864,832,Steven Fortes,cv CPV,DF,Toulouse,fr Ligue 1,25,1992,1.7,4,2,3,1,0,1,3,33.3,2,0,0,0,3,7,6,0,Matches
865,833,Marco Fossati,it ITA,MF,Hellas Verona,it Serie A,24,1992,12.2,27,13,11,14,2,11,33,33.3,22,19,6,13,23,50,31,1,Matches
866,834,Iver Fossum,no NOR,MF,Hannover 96,de Bundesliga,21,1996,14.5,27,19,8,13,6,10,31,32.3,21,28,3,25,15,42,14,0,Matches
867,835,Ben Foster,eng ENG,GK,West Brom,eng Premier League,34,1983,37.0,1,0,1,0,0,0,7,0.0,7,0,0,0,1,2,12,1,Matches
868,836,Timothy Fosu-Mensah,nl NED,DF,Crystal Palace,eng Premier League,19,1998,17.7,42,33,33,8,1,21,34,61.8,13,17,9,8,31,73,74,1,Matches
869,837,Dimitri Foulquier,fr FRA,DF,Strasbourg,fr Ligue 1,24,1993,13.8,25,12,15,8,2,7,17,41.2,10,15,4,11,14,39,33,0,Matches
870,838,Lilian Fournier,fr FRA,FW,Metz,fr Ligue 1,19,1998,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
871,839,Raphael Framberger,de GER,DF,Augsburg,de Bundesliga,21,1995,7.7,22,18,14,6,2,15,16,93.8,1,12,3,9,14,36,15,0,Matches
872,840,Simon Francis,eng ENG,DF,Bournemouth,eng Premier League,32,1985,30.1,49,34,26,16,7,24,43,55.8,19,29,18,11,49,98,194,4,Matches
873,841,Mike Frantz,de GER,MF,Freiburg,de Bundesliga,30,1986,11.6,23,16,9,11,3,6,16,37.5,10,13,3,10,13,36,15,0,Matches
874,842,Ryan Fraser,sct SCO,"MF,DF",Bournemouth,eng Premier League,23,1994,22.3,11,8,7,2,2,7,20,35.0,13,20,4,16,17,28,34,0,Matches
875,843,Fabian Frei,ch SUI,MF,Mainz 05,de Bundesliga,28,1989,8.9,22,15,7,12,3,8,15,53.3,7,10,0,10,16,38,17,1,Matches
876,844,Remo Freuler,ch SUI,MF,Atalanta,it Serie A,25,1992,33.4,89,62,35,41,13,27,82,32.9,55,46,13,33,28,117,37,2,Matches
877,845,Marco Friedl,at AUT,"DF,MF",Werder Bremen,de Bundesliga,19,1998,6.7,9,8,4,4,1,7,10,70.0,3,10,1,9,8,17,17,1,Matches
878,846,Marco Friedl,at AUT,MF,Bayern Munich,de Bundesliga,19,1998,0.5,0,0,0,0,0,0,0,,0,1,0,1,1,1,0,0,Matches
879,847,Christian Fuchs,at AUT,DF,Leicester City,eng Premier League,31,1986,21.3,41,27,25,12,4,14,40,35.0,26,23,3,20,58,99,86,0,Matches
880,848,Javi Fuego,es ESP,MF,Villarreal,es La Liga,33,1984,6.0,20,13,8,11,1,7,14,50.0,7,7,4,3,3,23,14,0,Matches
881,849,Javi Fuego,es ESP,MF,Espanyol,es La Liga,33,1984,14.9,34,25,19,12,3,11,28,39.3,17,15,6,9,19,53,23,0,Matches
882,850,Chris Führich,de GER,MF,Köln,de Bundesliga,19,1998,1.1,4,3,1,2,1,2,5,40.0,3,3,0,3,0,4,1,0,Matches
883,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
884,851,Angelo Fulgini,fr FRA,MF,Angers,fr Ligue 1,20,1996,17.0,21,11,9,8,4,8,27,29.6,19,21,2,19,20,41,7,0,Matches
885,852,Niclas Füllkrug,de GER,FW,Hannover 96,de Bundesliga,24,1993,26.5,16,11,4,8,4,10,20,50.0,10,22,3,19,8,24,30,0,Matches
886,853,Jay Fulton,sct SCO,MF,Swansea City,eng Premier League,23,1994,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
887,854,Ramiro Funes Mori,ar ARG,DF,Everton,eng Premier League,26,1991,1.3,0,0,0,0,0,0,0,,0,1,1,0,3,3,14,0,Matches
888,855,Manolo Gabbiadini,it ITA,FW,Southampton,eng Premier League,25,1991,12.0,3,2,0,2,1,1,15,6.7,14,3,0,3,4,7,6,0,Matches
889,856,Gabi,es ESP,MF,Atlético Madrid,es La Liga,34,1983,26.1,80,49,39,37,4,38,104,36.5,66,28,10,18,44,124,38,0,Matches
890,857,Gabriel,br BRA,MF,Leganés,es La Liga,23,1993,26.4,90,69,28,54,8,29,74,39.2,45,38,4,34,38,128,27,0,Matches
891,858,Mijat Gaćinović,rs SRB,"MF,FW",Eint Frankfurt,de Bundesliga,22,1995,20.2,56,44,21,27,8,20,52,38.5,32,38,1,37,39,95,22,1,Matches
892,859,Roberto Gagliardini,it ITA,MF,Inter,it Serie A,23,1994,22.1,63,45,28,29,6,20,54,37.0,34,18,3,15,45,108,32,2,Matches
893,860,Nicolás Gaitán,ar ARG,"MF,FW",Atlético Madrid,es La Liga,29,1988,2.4,9,6,3,5,1,3,9,33.3,6,2,0,2,1,10,3,0,Matches
894,861,Milan Gajić,rs SRB,DF,Bordeaux,fr Ligue 1,21,1996,4.0,6,3,4,2,0,2,4,50.0,2,7,0,7,4,10,14,0,Matches
895,862,Serge Gakpé,tg TOG,"FW,MF",Amiens,fr Ligue 1,30,1987,20.3,16,11,9,7,0,6,27,22.2,21,18,1,17,10,26,15,0,Matches
896,863,Andrey Galabinov,bg BUL,FW,Genoa,it Serie A,28,1988,12.5,7,5,0,5,2,0,5,0.0,5,17,1,16,2,9,11,0,Matches
897,864,Álex Gálvez,es ESP,DF,Las Palmas,es La Liga,28,1989,18.0,50,36,26,24,0,22,41,53.7,19,20,11,9,43,93,74,2,Matches
898,865,Álex Gálvez,es ESP,DF,Eibar,es La Liga,28,1989,4.0,11,4,5,6,0,7,12,58.3,5,5,1,4,13,24,17,0,Matches
899,866,Bruno Gama,pt POR,"FW,MF",La Coruña,es La Liga,29,1987,1.3,1,1,1,0,0,1,3,33.3,2,0,0,0,0,1,2,0,Matches
900,867,Alessandro Gamberini,it ITA,DF,Chievo,it Serie A,35,1981,20.2,13,8,11,2,0,8,12,66.7,4,32,25,7,16,29,117,1,Matches
901,868,Kévin Gameiro,fr FRA,FW,Atlético Madrid,es La Liga,30,1987,12.5,11,9,3,4,4,1,10,10.0,9,6,0,6,4,15,11,0,Matches
902,869,Jesús Gámez,es ESP,DF,Newcastle Utd,eng Premier League,32,1985,1.1,4,2,1,0,3,1,3,33.3,2,2,0,2,2,6,5,0,Matches
903,870,Idrissa Gana Gueye,sn SEN,MF,Everton,eng Premier League,27,1989,30.6,117,93,65,41,11,35,86,40.7,51,59,9,50,62,179,48,1,Matches
904,871,Ignatius Ganago,cm CMR,"FW,MF",Nice,fr Ligue 1,18,1999,0.8,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,1,0,Matches
905,872,Najib Gandi,fr FRA,"FW,MF",Nantes,fr Ligue 1,23,1994,1.1,6,5,3,2,1,4,6,66.7,2,4,1,3,4,10,3,0,Matches
906,873,Ganso,br BRA,MF,Sevilla,es La Liga,27,1989,5.8,15,11,3,12,0,3,11,27.3,8,7,0,7,2,17,4,0,Matches
907,874,Ezequiel Garay,ar ARG,DF,Valencia,es La Liga,30,1986,22.5,18,12,15,3,0,10,14,71.4,4,22,11,11,24,42,139,0,Matches
908,875,Aleix García,es ESP,MF,Girona,es La Liga,20,1997,9.5,24,14,13,9,2,12,22,54.5,10,9,1,8,17,41,12,0,Matches
909,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
910,876,Borja García,es ESP,MF,Girona,es La Liga,26,1990,31.1,39,18,15,18,6,13,39,33.3,26,31,2,29,30,69,15,0,Matches
911,877,Dani García,es ESP,MF,Eibar,es La Liga,27,1990,30.8,80,59,23,47,10,31,80,38.8,49,28,4,24,70,150,25,0,Matches
912,878,David García,es ESP,DF,Las Palmas,es La Liga,35,1982,9.6,16,10,10,4,2,8,12,66.7,4,15,8,7,19,35,33,1,Matches
913,879,Javi García,es ESP,"MF,DF",Betis,es La Liga,30,1987,26.8,34,22,18,16,0,13,40,32.5,27,19,12,7,25,59,78,1,Matches
