,Player,Pos,Squad,Rk,Tkl,Tkl,TklW,Blocks,Int,Clr,Err,90s,Cmp,Cmp,Cmp,Cmp,Cmp%,Cmp%,Cmp%,Cmp%,Ast,xAG,KP,1/3,PPA,CrsPA,PrgP,SCA,GCA,Sh,SoT%,npxG,Touches,Att,Succ%,PrgC,Mis,Dis,PrgR,G-PK,G-PK,Fls,Fld,PKwon,OG,Recov,Won%
104,Dennis Aogo,"MF,DF",Stuttgart,105,35,14,26,27,29,27,1,21.7,971,398,421,140,80.7,90.5,85.6,58.3,6,2.3,24,64,18,6,85,43,8,15,6.7,1.3,1344,2,50.0,20,9,8,75,0,0.00,33,12,0,0,96,47.8
105,Houssem Aouar,"MF,FW",Lyon,106,66,20,42,30,39,34,0,27.0,1331,718,467,81,84.7,89.8,88.6,65.3,5,4.5,37,137,19,1,195,97,15,50,34.0,5.3,1896,113,71.7,87,50,55,131,6,0.22,20,46,0,0,198,42.3
106,Alberto Aquilani,MF,Las Palmas,107,33,11,19,20,23,23,0,14.4,838,374,310,130,83.1,89.3,86.1,72.6,0,0.5,12,86,6,0,80,28,0,12,33.3,0.7,1146,9,77.8,8,8,15,12,0,0.00,18,14,0,0,94,45.8
107,Mauro Arambarri,MF,Getafe,108,56,14,41,26,25,36,0,23.6,435,147,162,115,69.2,77.0,74.7,64.6,1,1.9,9,53,7,1,76,25,2,21,14.3,1.6,843,24,54.2,12,14,29,15,1,0.04,49,42,0,0,166,35.4
108,Guilherme Arana,DF,Sevilla,109,4,1,2,0,5,8,0,2.1,105,81,19,2,85.4,94.2,76.0,28.6,0,0.0,0,2,0,0,4,2,0,0,,0.0,139,1,0.0,6,1,0,6,0,0.00,2,2,0,1,19,40.0
109,Charles Aránguiz,MF,Leverkusen,110,75,33,61,46,48,27,2,25.6,1492,670,633,163,84.8,89.9,89.3,67.9,3,1.3,23,186,23,1,225,71,6,34,14.7,2.8,2039,44,38.6,26,20,34,45,1,0.04,41,52,0,0,177,31.0
110,Luiz Araújo,"FW,MF",Lille,111,41,10,31,24,16,11,1,22.4,535,243,200,67,70.9,78.6,76.9,59.3,3,1.5,22,50,19,8,75,55,8,51,31.4,5.2,1020,106,70.8,94,54,53,152,5,0.22,28,25,0,0,101,26.3
111,Sergio Araujo,"MF,FW",Las Palmas,112,3,1,2,0,0,0,0,0.4,20,15,4,0,95.2,100.0,100.0,,0,0.0,0,3,0,0,0,2,0,2,0.0,0.1,28,2,100.0,0,2,1,4,0,0.00,0,0,0,0,1,0.0
112,Anaitz Arbilla,DF,Eibar,113,38,21,30,21,78,108,2,26.8,1235,334,561,331,79.2,87.2,87.9,66.3,1,0.4,8,143,10,1,158,39,5,17,23.5,0.8,1829,21,95.2,34,18,3,2,2,0.07,26,11,0,1,238,55.7
113,Alphonse Areola,GK,Paris S-G,114,0,0,0,0,0,7,4,34.0,833,153,514,156,92.7,99.4,99.2,71.9,0,0.0,0,2,0,0,0,0,0,0,,0.0,941,0,,0,0,0,0,0,0.00,0,2,0,0,88,100.0
114,Scott Arfield,"MF,FW",Burnley,115,36,19,26,22,11,24,0,14.8,247,150,75,9,67.3,75.8,72.8,36.0,1,0.4,7,25,6,1,32,22,3,18,38.9,1.3,517,26,53.8,16,23,15,47,2,0.14,21,14,0,0,83,26.8
115,Samuel Armenteros,FW,Benevento,116,4,0,2,1,1,3,0,4.8,63,35,19,1,74.1,72.9,73.1,50.0,0,0.0,1,4,1,0,8,4,0,6,50.0,1.4,128,7,85.7,2,19,7,17,1,0.21,8,3,0,0,7,28.0
116,Yoël Armougom,"DF,MF",Caen,117,2,1,1,1,1,2,1,1.5,52,32,14,3,61.9,76.2,60.9,33.3,0,0.1,1,5,3,1,6,1,0,0,,0.0,99,1,100.0,5,2,1,10,0,0.00,2,2,0,0,5,50.0
117,José Arnaiz,MF,Barcelona,118,1,0,1,0,0,0,0,0.1,3,2,1,0,75.0,100.0,50.0,,0,0.0,0,0,0,0,0,0,0,0,,0.0,6,0,,0,1,0,0,0,0.00,1,0,0,0,0,
118,Marko Arnautović,"FW,MF",West Ham,119,21,7,16,20,13,35,0,25.7,505,312,138,18,66.7,78.2,62.7,31.0,6,4.3,35,26,17,4,52,80,16,71,46.5,8.6,1051,80,70.0,76,58,42,232,11,0.43,35,29,0,0,103,36.1
119,Maximilian Arnold,MF,Wolfsburg,120,51,25,41,31,28,34,0,27.3,1144,365,541,219,78.8,88.8,88.5,58.2,0,2.9,38,126,21,7,148,83,3,33,30.3,1.5,1662,22,54.5,29,23,32,44,2,0.07,52,80,0,0,127,38.2
120,Jann-Fiete Arp,"FW,MF",Hamburger SV,121,7,1,5,6,2,7,0,9.4,87,47,28,4,57.6,58.8,63.6,50.0,0,0.5,3,6,1,0,5,18,2,17,41.2,1.8,248,22,45.5,9,31,16,58,2,0.21,22,18,0,0,17,28.1
121,Alejandro Arribas,DF,La Coruña,122,2,1,2,5,6,8,0,3.0,99,24,61,13,83.9,92.3,96.8,46.4,0,0.0,0,5,0,0,11,0,0,2,0.0,0.2,140,1,100.0,0,1,2,0,0,0.00,5,2,0,1,15,33.3
122,Kepa Arrizabalaga,GK,Athletic Club,123,0,0,0,0,2,6,2,30.0,700,24,246,429,66.3,96.0,98.8,55.6,0,0.3,1,32,0,0,0,7,0,0,,0.0,1114,0,,0,0,0,0,0,0.00,1,7,0,0,47,83.3
123,Harry Arter,MF,Bournemouth,124,19,6,16,18,9,6,0,10.7,513,175,275,58,86.7,90.2,91.7,65.9,0,0.2,3,69,6,0,68,23,1,11,9.1,0.3,673,8,50.0,14,8,8,8,1,0.09,9,15,0,0,66,75.0
124,Aythami Artiles,DF,Las Palmas,125,2,0,2,2,2,19,0,2.0,81,23,48,10,85.3,88.5,88.9,66.7,0,0.0,0,3,0,0,1,2,1,0,,0.0,124,0,,0,1,0,1,0,0.00,0,1,0,0,9,100.0
125,Kwadwo Asamoah,DF,Juventus,126,28,15,21,11,18,30,0,17.4,1132,490,526,89,87.4,93.5,89.5,70.6,0,0.7,13,96,14,5,98,38,4,7,14.3,0.2,1441,39,59.0,49,16,19,88,0,0.00,13,30,0,0,100,57.9
126,Takuma Asano,"FW,MF",Stuttgart,127,7,2,5,7,3,2,0,8.0,131,79,38,8,73.2,75.2,84.4,72.7,0,1.1,10,6,7,0,17,21,1,17,23.5,1.7,267,27,29.6,24,16,14,56,1,0.12,11,8,0,0,32,16.2
127,Santiago Ascacíbar,MF,Stuttgart,128,91,41,65,45,47,38,1,26.5,942,450,402,71,83.1,89.1,84.8,67.6,1,0.7,9,90,7,0,92,32,2,11,18.2,0.4,1403,26,38.5,17,14,18,29,0,0.00,34,58,1,0,161,42.9
128,Sergio Asenjo,GK,Villarreal,129,2,1,2,0,0,11,2,23.0,406,50,163,191,61.8,100.0,97.0,44.0,0,0.0,0,6,0,0,0,2,1,0,,0.0,714,1,100.0,0,1,0,0,0,0.00,2,3,0,0,32,87.5
129,Marco Asensio,"FW,MF",Real Madrid,130,26,11,17,15,9,2,0,20.5,1062,627,322,77,84.0,92.8,85.2,59.2,6,6.4,52,113,43,7,157,107,11,56,39.3,4.5,1430,45,68.9,135,32,25,209,6,0.29,9,27,0,0,77,50.0
130,Iago Aspas,FW,Celta Vigo,131,26,5,22,15,23,11,1,32.6,992,592,277,81,75.4,84.0,75.7,64.8,5,9.5,69,73,50,7,126,136,19,91,44.0,15.0,1633,92,63.0,115,71,47,294,20,0.61,23,62,1,0,137,27.3
131,Benoît Assou-Ekotto,DF,Metz,132,12,5,9,7,46,21,0,11.7,472,110,238,122,74.2,84.0,84.1,57.8,0,0.5,8,68,8,5,50,14,0,2,0.0,0.1,714,9,88.9,8,6,4,17,0,0.00,11,9,0,0,86,27.3
132,Simon Asta,MF,Augsburg,133,2,2,1,1,0,0,0,0.1,4,1,3,0,80.0,100.0,75.0,,0,0.0,0,0,0,0,0,0,0,0,,0.0,8,0,,0,0,0,2,0,0.00,0,0,0,0,0,
133,Davide Astori,DF,Fiorentina,134,47,18,31,29,51,131,2,25.0,1319,470,682,146,86.0,94.0,90.8,61.1,1,0.3,9,92,9,2,97,30,1,9,22.2,1.0,1821,22,72.7,30,12,3,8,1,0.04,22,22,0,0,188,67.6
134,Christian Atsu,"FW,MF",Newcastle Utd,135,17,7,16,35,13,27,1,19.8,359,220,95,14,70.0,85.9,64.2,36.8,2,2.6,25,21,16,3,47,54,6,35,34.3,4.0,761,65,43.1,70,37,38,125,2,0.10,10,26,0,0,107,16.0
135,Pierre-Emerick Aubameyang,FW,Arsenal,136,5,1,4,14,3,7,0,11.7,225,157,47,5,66.8,81.8,57.3,25.0,4,1.1,13,10,5,2,9,30,8,29,58.6,6.8,420,14,78.6,31,12,12,85,9,0.77,1,8,0,0,29,22.2
136,Pierre-Emerick Aubameyang,FW,Dortmund,137,5,2,5,16,3,1,0,15.7,247,151,60,9,72.4,79.5,66.7,45.0,3,2.3,16,18,8,3,26,37,10,54,42.6,13.0,478,26,19.2,30,26,13,112,10,0.64,17,8,1,0,16,43.6
137,Jean-Kévin Augustin,FW,RB Leipzig,138,16,3,11,17,4,4,0,14.1,229,147,53,10,76.6,82.6,76.8,62.5,5,1.9,15,10,11,2,15,39,9,35,45.7,5.5,488,68,32.4,31,34,50,137,8,0.57,21,43,2,0,29,25.0
138,Ludwig Augustinsson,"DF,FW",Werder Bremen,139,45,22,34,25,39,53,0,28.1,1103,504,483,100,76.1,84.8,80.6,54.1,1,2.1,30,101,23,19,103,64,3,24,25.0,1.2,1672,12,16.7,48,17,23,151,1,0.04,29,14,0,0,90,48.8
139,Yann Aurel Bisseck,"DF,MF",Köln,140,2,1,2,1,3,8,0,1.7,75,16,49,10,91.5,84.2,100.0,76.9,0,0.0,0,12,0,0,9,0,0,0,,0.0,97,0,,3,1,0,1,0,0.00,1,1,0,0,6,71.4
140,Serge Aurier,DF,Tottenham,141,48,11,27,20,31,54,1,15.9,779,398,322,49,75.3,84.0,76.8,50.0,2,2.6,14,37,25,6,67,38,4,15,33.3,0.8,1249,22,68.2,32,16,16,152,2,0.13,21,16,0,0,89,62.3
141,Charlie Austin,FW,Southampton,142,7,3,5,15,1,10,0,11.5,168,98,48,10,67.2,77.8,71.6,47.6,0,0.8,4,20,0,0,18,23,1,47,51.1,6.3,383,6,50.0,5,30,19,67,6,0.52,16,16,0,0,29,34.9
142,Danilo Avelar,DF,Amiens,143,41,14,33,16,37,83,1,19.2,550,234,242,58,64.3,85.1,64.4,37.2,0,0.9,14,57,17,9,76,33,3,7,14.3,0.5,1072,25,44.0,22,14,15,66,1,0.05,23,19,1,0,106,65.8
143,Felipe Avenatti,FW,Bologna,144,6,1,4,7,1,6,0,5.2,80,43,29,3,56.3,62.3,63.0,37.5,0,0.1,3,8,3,0,8,7,0,3,33.3,0.3,192,3,33.3,2,21,8,30,0,0.00,7,3,0,0,18,49.1
144,Durel Avounou,"DF,MF",Caen,145,16,5,11,12,10,25,0,7.2,181,102,53,17,67.8,81.6,63.9,41.5,0,0.2,3,8,2,1,13,5,0,5,20.0,0.3,355,6,83.3,5,12,6,23,0,0.00,7,5,0,0,42,38.5
145,Chidozie Awaziem,DF,Nantes,146,43,28,30,18,16,97,0,16.8,484,171,232,68,74.7,90.0,87.5,42.2,1,0.1,4,37,2,1,46,13,1,13,15.4,0.9,849,6,83.3,10,5,10,5,1,0.06,22,12,0,0,102,52.5
146,André Ayew,"MF,FW",West Ham,147,19,6,14,5,4,3,0,9.9,216,142,57,5,74.2,88.8,74.0,33.3,2,0.3,4,17,5,1,18,13,4,12,33.3,2.5,363,14,85.7,18,11,17,43,3,0.30,6,17,0,0,52,25.4
147,André Ayew,"MF,FW",Swansea City,148,15,2,10,13,5,8,0,10.6,247,151,71,9,78.7,86.8,80.7,47.4,2,1.3,12,12,7,0,24,20,4,13,53.8,1.9,412,15,60.0,16,20,25,53,0,0.00,18,19,1,0,41,36.8
148,Jordan Ayew,"FW,MF",Swansea City,149,82,15,60,43,24,20,1,31.7,700,420,201,30,78.9,86.4,78.5,51.7,2,2.0,16,33,21,2,50,83,4,65,30.8,6.5,1350,124,59.7,76,109,106,232,6,0.19,63,87,0,0,141,29.4
149,Karim Azamoum,MF,Troyes,150,84,27,57,30,26,61,3,25.0,654,337,216,51,68.5,77.5,74.2,43.6,0,1.8,21,69,9,3,80,44,1,23,30.4,1.2,1245,22,59.1,26,31,30,76,1,0.04,58,17,0,0,133,54.6
150,César Azpilicueta,DF,Chelsea,151,80,27,59,48,54,135,1,37.0,2469,1110,1120,187,84.4,92.7,87.7,55.0,6,4.8,31,215,38,14,240,61,8,13,23.1,1.3,3278,9,66.7,61,17,7,81,2,0.05,25,13,0,1,207,60.2
151,Ludovic Baal,DF,Rennes,152,41,13,27,13,15,37,1,12.9,655,354,233,42,76.5,88.7,76.4,41.2,0,1.0,7,57,7,1,85,21,2,0,,0.0,975,20,90.0,29,9,12,35,0,0.00,11,15,0,0,104,66.7
152,Khouma Babacar,FW,Fiorentina,153,4,2,4,0,2,5,0,5.0,77,36,28,4,74.8,80.0,82.4,50.0,1,1.1,8,5,4,0,12,13,1,21,52.4,2.4,162,7,42.9,10,14,5,38,2,0.40,9,12,1,0,18,35.3
153,Khouma Babacar,FW,Sassuolo,154,10,2,6,8,3,1,0,8.3,107,63,33,10,78.1,80.8,80.5,83.3,1,1.0,6,8,1,0,13,15,2,25,20.0,2.7,213,4,75.0,11,17,18,52,1,0.12,18,16,0,0,22,29.5
154,Carlos Bacca,FW,Villarreal,155,10,1,2,16,8,16,0,27.7,388,232,112,27,72.1,78.6,70.9,65.9,6,4.7,30,21,15,1,39,75,14,72,45.8,13.2,750,53,66.0,56,51,25,188,14,0.50,22,20,0,0,54,37.7
155,Milan Badelj,MF,Fiorentina,156,71,28,41,48,71,52,3,26.1,1469,637,637,163,82.8,86.4,87.3,69.1,1,2.8,42,172,34,7,222,97,4,33,18.2,2.0,2099,43,67.4,24,31,27,35,2,0.08,49,26,0,0,198,43.6
156,Holger Badstuber,"DF,MF",Stuttgart,157,44,22,32,27,41,111,4,24.1,910,275,493,136,82.7,89.0,90.3,61.8,0,0.1,1,43,0,0,47,9,0,9,55.6,1.2,1343,7,100.0,12,11,3,1,2,0.08,22,17,0,0,119,65.9
157,Dylan Bahamboula,"FW,MF",Dijon,158,0,0,0,0,0,0,0,0.3,10,5,4,0,76.9,71.4,80.0,,0,0.0,0,1,0,0,2,2,0,1,0.0,0.0,18,1,0.0,1,2,1,2,0,0.00,2,0,0,0,1,100.0
158,Farès Bahlouli,"MF,FW",Lille,159,10,2,8,7,1,1,0,3.4,99,48,30,16,65.1,82.8,61.2,51.6,0,0.7,11,6,4,2,9,18,0,4,50.0,0.2,209,26,53.8,11,11,18,34,1,0.29,12,10,0,0,15,25.0
159,Stéphane Bahoken,FW,Strasbourg,160,16,4,11,18,9,1,0,18.5,234,143,64,10,68.8,82.7,71.1,47.6,1,1.7,13,7,17,8,22,32,2,37,40.5,6.7,519,19,36.8,31,54,33,124,7,0.38,46,20,0,0,48,34.1
160,Daniel Baier,MF,Augsburg,161,83,46,62,26,57,41,1,28.2,1196,459,507,170,72.7,79.8,79.0,56.5,2,1.9,27,153,23,6,197,73,7,27,18.5,0.9,1937,20,60.0,33,29,28,29,0,0.00,45,57,0,0,213,43.3
161,Leon Bailey,"FW,DF",Leverkusen,162,16,8,12,28,15,6,0,24.6,744,389,209,123,68.0,81.9,67.6,52.3,6,6.7,59,55,45,19,84,128,15,76,35.5,8.0,1368,118,49.2,111,43,42,261,9,0.37,26,31,0,0,131,46.9
162,Eric Bailly,DF,Manchester Utd,163,17,5,10,11,25,58,1,11.1,368,126,197,35,86.0,90.6,93.4,61.4,0,0.2,2,15,2,0,26,4,0,3,33.3,1.1,552,4,100.0,3,1,5,0,1,0.09,10,9,0,1,58,68.0
163,Leighton Baines,DF,Everton,164,25,9,13,18,25,56,0,21.2,774,397,298,61,76.7,90.6,80.8,43.6,3,1.9,24,71,21,9,84,46,4,5,40.0,0.5,1159,14,57.1,31,9,10,61,0,0.00,7,17,0,0,87,41.2
164,Riad Bajić,"FW,MF",Udinese,165,0,0,0,0,0,3,0,0.9,13,5,7,1,68.4,55.6,100.0,100.0,0,0.2,2,3,1,0,3,4,0,2,50.0,0.2,27,1,100.0,1,3,1,10,0,0.00,1,0,0,0,1,40.0
165,Marvin Bakalorz,MF,Hannover 96,166,44,22,25,38,20,46,1,22.8,432,225,145,47,68.8,77.9,70.0,54.0,1,2.1,14,58,11,0,72,43,5,21,23.8,1.7,890,37,40.5,21,32,36,62,0,0.00,33,53,0,0,91,54.2
166,Cédric Bakambu,FW,Villarreal,167,10,1,7,9,3,27,0,14.0,209,125,54,11,71.3,82.2,64.3,64.7,0,1.6,15,19,5,1,21,25,1,30,50.0,5.1,431,23,43.5,37,25,33,80,8,0.57,40,19,0,0,38,29.3
167,Tiemoué Bakayoko,MF,Chelsea,168,64,16,41,23,37,38,4,23.6,957,511,326,58,85.8,89.5,86.5,76.3,2,1.2,16,88,9,1,123,45,6,40,20.0,3.2,1392,50,72.0,39,40,27,57,2,0.08,50,24,0,0,169,54.1
168,Zakaria Bakkali,"FW,MF",La Coruña,169,12,4,10,5,4,6,0,10.1,232,145,66,14,75.6,88.4,71.0,48.3,0,0.3,8,13,3,2,30,34,2,25,24.0,1.2,421,34,50.0,33,22,19,99,0,0.00,14,20,0,0,46,26.7
169,Ridle Baku,MF,Mainz 05,170,3,0,3,3,3,2,0,2.6,67,37,24,1,78.8,90.2,72.7,25.0,0,0.1,1,3,1,0,6,8,2,5,60.0,0.9,113,5,60.0,7,7,5,7,2,0.77,5,4,0,0,16,28.6
170,Keita Baldé,"FW,MF",Monaco,171,12,1,8,10,6,5,0,16.4,278,168,84,9,70.9,78.5,76.4,39.1,5,2.3,15,16,13,6,32,42,10,32,34.4,5.4,563,46,65.2,57,41,27,139,8,0.49,23,27,0,0,72,34.9
171,Sam Baldock,FW,Brighton,172,0,0,0,0,0,0,0,0.4,4,3,1,0,57.1,60.0,50.0,,0,0.0,0,0,0,0,0,1,0,0,,0.0,10,1,0.0,0,2,1,5,0,0.00,0,0,0,0,1,
172,Gareth Bale,"FW,MF",Real Madrid,173,19,3,13,13,12,18,0,20.0,603,360,162,56,77.4,88.2,77.1,62.9,2,5.0,41,32,44,11,87,71,9,76,40.8,11.0,998,52,59.6,75,34,20,217,15,0.75,25,16,2,0,37,53.2
173,Mikel Balenziaga,DF,Athletic Club,174,34,15,24,24,17,61,0,17.2,599,304,239,35,75.7,89.4,75.9,41.2,2,1.0,7,34,16,12,48,17,2,3,0.0,0.2,971,24,58.3,29,19,13,71,0,0.00,21,16,0,0,91,53.6
174,Andrija Balić,MF,Udinese,175,18,8,9,6,16,13,0,12.0,446,179,196,57,79.5,85.2,86.7,64.8,1,0.6,14,40,6,2,51,34,5,16,18.8,0.8,675,31,77.4,16,27,9,19,0,0.00,15,10,0,0,105,50.0
175,Iván Balliu,DF,Metz,176,34,12,22,23,27,64,1,21.7,918,409,409,95,76.2,89.1,79.7,49.0,1,1.0,10,120,24,5,137,38,3,4,50.0,0.2,1401,27,59.3,34,17,6,92,0,0.00,23,35,0,0,112,52.1
176,Fodé Ballo-Touré,DF,Lille,177,50,21,36,27,28,47,1,22.8,1017,618,306,37,82.8,91.0,82.3,54.4,0,0.7,7,52,11,5,72,22,1,3,66.7,0.1,1425,23,69.6,43,19,23,98,0,0.00,29,19,0,1,132,46.4
177,Florent Balmont,MF,Dijon,178,14,4,9,15,8,5,0,9.6,430,220,160,30,81.9,92.4,83.8,46.2,3,1.7,7,39,8,3,75,26,6,5,60.0,0.3,599,14,57.1,10,12,9,21,1,0.10,9,16,0,0,78,0.0
178,Leon Balogun,DF,Mainz 05,179,39,22,32,21,32,64,0,13.0,360,110,198,47,74.2,73.8,85.3,56.0,0,0.0,1,19,1,0,24,5,0,2,50.0,0.1,653,11,90.9,4,9,8,1,0,0.00,23,4,0,0,52,60.6
179,Mario Balotelli,FW,Nice,180,7,0,4,9,8,26,0,25.2,591,323,166,79,74.3,85.2,72.8,65.8,1,3.1,33,72,18,1,86,91,7,101,44.6,9.8,1055,48,62.5,46,54,46,173,12,0.48,60,72,1,0,42,53.4
180,Abdoulaye Bamba,DF,Angers,181,29,16,22,8,11,52,0,17.0,657,393,225,27,76.9,91.2,76.5,31.4,0,0.5,6,46,5,1,70,19,2,4,25.0,0.1,995,15,60.0,32,8,11,55,0,0.00,21,18,0,0,81,56.7
181,Jonathan Bamba,FW,Saint-Étienne,182,30,12,21,30,19,17,0,28.6,908,496,289,72,74.5,85.4,77.9,51.8,8,8.7,54,71,30,5,109,107,15,64,32.8,5.8,1556,83,51.8,116,76,86,247,3,0.10,30,48,2,0,160,35.3
182,Yacine Bammou,"MF,FW",Nantes,183,18,4,11,16,6,9,0,8.1,191,117,48,13,70.2,83.6,73.8,41.9,0,0.2,6,8,7,1,18,17,0,22,31.8,1.0,375,7,28.6,15,14,13,59,3,0.37,19,8,0,0,52,33.3
183,Éver Banega,MF,Sevilla,184,71,22,53,23,12,17,3,26.7,1896,784,811,260,82.1,90.6,87.9,61.8,3,6.2,66,268,38,2,350,144,6,34,29.4,1.4,2554,121,68.6,77,34,60,81,0,0.00,42,51,0,0,244,43.5
184,Mattia Bani,DF,Chievo,185,28,11,20,19,27,111,0,14.6,524,149,276,93,82.3,86.6,89.0,65.5,0,0.0,0,26,2,0,32,1,0,3,0.0,0.3,835,0,,1,4,0,3,0,0.00,19,12,0,0,65,60.9
185,Beni Baningime,MF,Everton,186,6,0,2,5,2,2,0,2.2,67,28,30,3,81.7,82.4,85.7,60.0,0,0.0,0,6,1,0,11,3,0,0,,0.0,107,4,25.0,1,1,1,3,0,0.00,4,1,0,0,9,33.3
186,Léo Baptistão,"FW,MF",Espanyol,187,54,13,34,22,23,25,0,29.7,473,300,132,13,65.1,77.5,68.4,28.9,3,2.5,25,33,19,4,51,71,8,79,32.9,10.2,1090,79,38.0,76,57,42,187,8,0.27,48,49,0,0,128,43.4
187,Sekou Baradji,MF,Amiens,188,0,0,0,0,1,0,0,0.1,2,1,1,0,50.0,50.0,50.0,,0,0.0,0,0,0,0,0,0,0,0,,0.0,6,0,,0,0,0,0,0,0.00,0,0,0,0,1,100.0
188,Antonín Barák,MF,Udinese,189,58,21,38,34,18,26,1,30.1,905,446,373,65,77.3,84.8,81.6,54.2,3,3.3,30,117,28,3,161,83,7,38,57.9,2.8,1452,55,56.4,67,38,49,127,7,0.23,47,24,0,0,172,50.8
189,Andrea Barberis,MF,Crotone,190,80,16,44,52,58,67,1,33.7,813,376,326,81,70.8,82.1,74.6,47.1,1,3.1,34,79,16,6,116,68,5,23,34.8,1.5,1500,24,75.0,16,58,37,56,2,0.06,30,21,0,0,199,44.0
190,Mariano Barbosa,GK,Villarreal,191,0,0,0,0,1,4,0,12.5,225,35,106,84,67.2,100.0,100.0,43.3,0,0.0,0,1,0,0,0,1,0,0,,0.0,365,0,,0,0,0,0,0,0.00,0,3,0,0,20,100.0
191,Enis Bardhi,MF,Levante,192,39,10,26,11,16,7,0,17.6,520,252,183,63,76.1,85.4,83.2,53.4,1,1.3,23,83,8,0,91,57,6,37,35.1,3.1,875,43,58.1,39,42,34,57,9,0.51,39,25,0,0,93,21.1
192,Phil Bardsley,DF,Burnley,193,17,4,16,22,22,77,0,12.5,394,190,163,37,67.1,88.8,66.5,35.9,0,0.3,5,55,13,7,53,14,0,2,100.0,0.0,742,5,60.0,7,9,9,7,0,0.00,22,19,0,0,61,49.1
193,Nicolò Barella,MF,Cagliari,194,92,25,69,48,45,53,0,32.8,1235,557,482,163,75.3,84.1,79.8,57.2,2,1.9,35,168,39,7,200,88,4,31,25.8,1.2,2028,79,63.3,55,65,42,101,3,0.09,78,64,0,0,244,60.0
194,Philipp Bargfrede,MF,Werder Bremen,195,60,33,45,35,47,52,0,20.7,764,255,408,93,79.0,82.0,85.7,64.1,1,0.8,8,86,4,1,110,32,3,16,31.3,0.6,1180,10,50.0,17,13,12,9,1,0.05,42,27,0,0,139,52.7
195,Ross Barkley,MF,Chelsea,196,0,0,0,3,0,2,0,1.4,39,23,9,3,73.6,82.1,69.2,50.0,0,0.1,2,0,2,1,4,4,0,2,50.0,0.8,64,6,83.3,7,2,3,13,0,0.00,1,1,0,0,3,50.0
196,Aymen Barkok,"FW,MF",Eint Frankfurt,197,11,5,11,8,2,3,0,3.5,88,45,30,9,73.3,78.9,83.3,52.9,1,0.5,7,7,6,1,9,8,1,3,0.0,0.1,171,10,40.0,3,9,7,19,0,0.00,6,2,0,0,21,30.8
197,Ashley Barnes,FW,Burnley,198,21,5,14,26,2,19,0,24.1,316,193,101,6,59.5,68.4,62.7,18.2,0,1.6,17,22,11,4,34,51,7,60,36.7,6.7,797,25,64.0,17,76,44,127,9,0.37,53,71,0,0,87,27.1
198,Harvey Barnes,"MF,FW",Leicester City,199,0,0,0,0,0,0,0,0.1,6,4,2,0,85.7,100.0,66.7,,0,0.0,0,0,0,0,2,1,0,1,0.0,0.1,9,0,,0,1,0,2,0,0.00,1,0,0,0,0,100.0
199,Antonio Barragán,DF,Betis,200,59,24,42,22,24,66,0,26.4,1293,742,434,90,79.9,88.9,79.3,53.6,6,2.8,21,78,26,10,123,48,12,9,44.4,0.7,1860,37,37.8,50,20,10,198,0,0.00,51,19,0,0,131,69.8
200,Antonio Barreca,DF,Torino,201,9,4,8,3,5,16,0,5.2,228,117,92,13,80.0,86.7,88.5,48.1,0,0.1,2,14,1,0,26,5,0,1,0.0,0.0,339,6,33.3,7,5,6,18,0,0.00,4,2,0,0,27,77.8
201,Édgar Barreto,MF,Sampdoria,202,67,18,42,45,21,29,3,21.8,862,498,279,51,79.1,88.3,79.0,44.7,2,1.6,19,77,19,6,96,42,1,21,28.6,1.3,1312,14,57.1,13,25,17,73,1,0.05,29,24,0,0,118,43.1
202,Barri,"MF,FW",Getafe,203,1,0,0,1,1,3,0,1.3,10,5,3,2,62.5,71.4,100.0,66.7,0,0.0,0,2,0,0,4,2,0,1,100.0,0.1,24,3,100.0,2,1,1,0,0,0.00,3,0,0,0,6,40.0
203,Musa Barrow,FW,Atalanta,204,5,2,2,2,1,2,0,4.9,100,56,23,11,76.9,81.2,74.2,68.8,1,1.2,11,5,3,1,11,24,3,26,53.8,2.1,211,17,47.1,13,31,9,54,3,0.61,3,3,0,0,10,37.5
204,Gareth Barry,MF,West Brom,205,35,15,19,19,14,34,0,21.4,721,323,282,100,74.9,86.4,79.0,51.8,1,1.4,17,113,15,3,126,38,2,16,37.5,1.6,1122,11,90.9,20,23,17,23,1,0.05,28,29,0,0,148,47.1
205,Fin Bartels,FW,Werder Bremen,206,12,4,9,5,7,1,1,12.5,279,157,96,18,71.4,80.5,75.0,66.7,3,3.3,23,27,12,4,42,44,6,22,40.9,2.1,521,59,33.9,33,24,28,121,2,0.16,10,15,0,0,32,40.0
206,Kyle Bartley,DF,Swansea City,207,3,2,2,6,4,21,0,2.6,93,32,51,9,80.9,86.5,89.5,50.0,0,0.3,2,8,0,0,7,2,0,2,0.0,0.1,152,0,,2,0,1,0,0,0.00,5,1,0,0,3,82.4
207,Marc Bartra,DF,Betis,208,38,21,28,19,32,97,1,15.8,939,314,491,123,85.4,93.5,93.2,58.0,0,0.7,5,75,3,1,57,18,0,13,30.8,0.8,1316,24,91.7,16,14,7,4,1,0.06,20,16,0,0,113,68.9
208,Marc Bartra,DF,Dortmund,209,28,15,19,14,28,43,1,9.0,552,193,294,52,78.0,85.4,83.8,50.0,1,1.2,4,51,2,1,60,12,1,5,60.0,0.2,832,10,50.0,14,7,5,7,2,0.22,10,9,0,0,41,66.7
