,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 26_level_0
606,584,Juan Cruz,es ESP,FW,Málaga,es La Liga,17,2000,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
607,585,Juan Cuadrado,co COL,"FW,MF",Juventus,it Serie A,29,1988,15.0,4,27,8,29.6,1.80,0.53,0.15,0.50,16.3,0,0,0,3.9,3.9,0.15,+0.1,+0.1,Matches
608,586,Iván Cuéllar,es ESP,GK,Leganés,es La Liga,33,1984,35.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
609,587,Mickaël Cuisance,fr FRA,"MF,FW",M'Gladbach,de Bundesliga,17,1999,13.4,0,25,5,20.0,1.86,0.37,0.00,0.00,24.6,4,0,0,1.9,1.9,0.08,-1.9,-1.9,Matches
610,588,Josh Cullen,ie IRL,MF,West Ham,eng Premier League,21,1996,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
611,589,Patrick Cutrone,it ITA,FW,Milan,it Serie A,19,1998,16.7,10,45,20,44.4,2.69,1.20,0.22,0.50,11.5,0,0,0,7.8,7.8,0.19,+2.2,+2.2,Matches
612,590,Wylan Cyprien,fr FRA,MF,Nice,fr Ligue 1,22,1995,10.6,2,20,4,20.0,1.89,0.38,0.10,0.50,25.6,3,0,0,1.2,1.2,0.06,+0.8,+0.8,Matches
613,591,Marco D'Alessandro,it ITA,"MF,FW",Benevento,it Serie A,26,1991,11.6,1,16,9,56.3,1.38,0.78,0.06,0.11,16.4,0,0,0,1.9,1.9,0.12,-0.9,-0.9,Matches
614,592,Danilo D'Ambrosio,it ITA,DF,Inter,it Serie A,28,1988,33.1,2,18,6,33.3,0.54,0.18,0.11,0.33,13.4,0,0,0,2.7,2.7,0.19,-0.7,-0.7,Matches
615,593,Damien Da Silva,fr FRA,DF,Caen,fr Ligue 1,29,1988,31.5,4,18,10,55.6,0.57,0.32,0.22,0.40,9.5,0,0,0,1.7,1.7,0.09,+2.3,+2.3,Matches
616,594,Kouadio-Yves Dabila,ci CIV,DF,Lille,fr Ligue 1,20,1997,10.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
617,595,Bryan Dabo,bf BFA,MF,Fiorentina,it Serie A,25,1992,6.6,1,3,1,33.3,0.46,0.15,0.33,1.00,20.6,0,0,0,0.3,0.3,0.11,+0.7,+0.7,Matches
618,596,Bryan Dabo,bf BFA,"MF,FW",Saint-Étienne,fr Ligue 1,25,1992,14.3,2,17,3,17.6,1.19,0.21,0.06,0.33,19.3,0,1,2,2.6,1.0,0.06,-0.6,0.0,Matches
619,597,Mahmoud Dahoud,de GER,MF,Dortmund,de Bundesliga,21,1996,12.7,0,26,6,23.1,2.04,0.47,0.00,0.00,22.5,0,0,0,2.2,2.2,0.08,-2.2,-2.2,Matches
620,598,Dario Dainelli,it ITA,DF,Chievo,it Serie A,38,1979,16.7,0,3,1,33.3,0.18,0.06,0.00,0.00,7.1,0,0,0,0.7,0.7,0.22,-0.7,-0.7,Matches
621,599,Felipe dal Belo,br BRA,DF,SPAL,it Serie A,33,1984,28.6,1,15,5,33.3,0.52,0.17,0.07,0.20,13.1,0,0,0,2.4,2.4,0.16,-1.4,-1.4,Matches
622,600,Charlie Daniels,eng ENG,"DF,MF",Bournemouth,eng Premier League,30,1986,33.4,1,20,6,30.0,0.60,0.18,0.05,0.17,24.8,1,0,0,0.6,0.6,0.03,+0.4,+0.4,Matches
623,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
624,601,Danilo,br BRA,DF,Manchester City,eng Premier League,26,1991,15.0,3,19,7,36.8,1.27,0.47,0.16,0.43,23.4,1,0,0,1.1,1.1,0.06,+1.9,+1.9,Matches
625,602,Scott Dann,eng ENG,DF,Crystal Palace,eng Premier League,30,1987,15.9,1,19,4,21.1,1.19,0.25,0.05,0.25,10.2,0,0,0,2.3,2.3,0.12,-1.3,-1.3,Matches
626,603,Kevin Danso,at AUT,DF,Augsburg,de Bundesliga,18,1998,12.3,2,9,4,44.4,0.73,0.33,0.22,0.50,10.6,0,0,0,1.8,1.8,0.21,+0.2,+0.2,Matches
627,604,Dante,br BRA,DF,Nice,fr Ligue 1,33,1983,32.4,1,21,4,19.0,0.65,0.12,0.05,0.25,11.8,2,0,0,2.4,2.4,0.11,-1.4,-1.4,Matches
628,605,Romain Danzé,fr FRA,DF,Rennes,fr Ligue 1,31,1986,7.6,0,1,0,0.0,0.13,0.00,0.00,,20.9,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
629,606,Andrea Danzi,it ITA,MF,Hellas Verona,it Serie A,18,1999,4.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
630,607,Stéphane Darbion,fr FRA,"FW,MF",Troyes,fr Ligue 1,33,1984,19.0,3,19,7,36.8,1.00,0.37,0.16,0.43,13.6,0,0,0,2.6,2.6,0.15,+0.4,+0.4,Matches
631,608,Palkó Dárdai,hu HUN,"FW,MF",Hertha BSC,de Bundesliga,18,1999,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
632,609,Sergi Darder,es ESP,MF,Espanyol,es La Liga,23,1993,30.9,1,29,8,27.6,0.94,0.26,0.03,0.13,25.8,2,0,0,1.1,1.1,0.04,-0.1,-0.1,Matches
633,610,Sergi Darder,es ESP,MF,Lyon,fr Ligue 1,23,1993,2.3,0,2,1,50.0,0.86,0.43,0.00,0.00,28.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
634,611,Vladimír Darida,cz CZE,MF,Hertha BSC,de Bundesliga,26,1990,18.2,0,25,8,32.0,1.38,0.44,0.00,0.00,23.0,0,0,0,1.0,1.0,0.04,-1.0,-1.0,Matches
635,612,Karl Darlow,eng ENG,GK,Newcastle Utd,eng Premier League,26,1990,10.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
636,613,Matteo Darmian,it ITA,DF,Manchester Utd,eng Premier League,27,1989,4.9,0,2,0,0.0,0.41,0.00,0.00,,31.7,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
637,614,Ben Davies,wls WAL,DF,Tottenham,eng Premier League,24,1993,25.8,2,18,6,33.3,0.70,0.23,0.11,0.33,21.2,0,0,0,1.1,1.1,0.06,+0.9,+0.9,Matches
638,615,Tom Davies,eng ENG,MF,Everton,eng Premier League,19,1998,21.1,2,21,3,14.3,0.99,0.14,0.10,0.67,21.8,0,0,0,1.5,1.5,0.07,+0.5,+0.5,Matches
639,616,Steven Davis,nir NIR,MF,Southampton,eng Premier League,32,1985,16.9,3,13,4,30.8,0.77,0.24,0.23,0.75,19.8,0,0,0,0.9,0.9,0.07,+2.1,+2.1,Matches
640,617,Salem Al-Dawsari,sa KSA,MF,Villarreal,es La Liga,25,1991,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
641,618,Craig Dawson,eng ENG,DF,West Brom,eng Premier League,27,1990,27.9,2,16,4,25.0,0.57,0.14,0.13,0.50,10.1,0,0,0,2.3,2.3,0.15,-0.3,-0.3,Matches
642,619,Kevin De Bruyne,be BEL,MF,Manchester City,eng Premier League,26,1991,34.1,8,93,39,41.9,2.72,1.14,0.09,0.21,24.3,15,0,0,5.1,5.1,0.06,+2.9,+2.9,Matches
643,620,Sebastien De Maio,fr FRA,DF,Bologna,it Serie A,30,1987,22.8,2,6,2,33.3,0.26,0.09,0.33,1.00,11.7,0,0,0,1.2,1.2,0.20,+0.8,+0.8,Matches
644,621,Rodrigo De Paul,ar ARG,"FW,MF",Udinese,it Serie A,23,1994,25.8,4,49,12,24.5,1.90,0.47,0.00,0.00,24.3,3,4,4,6.3,3.2,0.06,-2.3,-3.2,Matches
645,622,Daniele De Rossi,it ITA,MF,Roma,it Serie A,34,1983,20.3,1,11,3,27.3,0.54,0.15,0.09,0.33,18.5,0,0,0,0.8,0.8,0.07,+0.2,+0.2,Matches
646,623,Mattia De Sciglio,it ITA,DF,Juventus,it Serie A,24,1992,10.8,1,5,1,20.0,0.46,0.09,0.20,1.00,24.8,0,0,0,0.1,0.1,0.03,+0.9,+0.9,Matches
647,624,Lorenzo De Silvestri,it ITA,DF,Torino,it Serie A,29,1988,32.8,5,23,13,56.5,0.70,0.40,0.22,0.38,12.6,0,0,0,3.1,3.1,0.14,+1.9,+1.9,Matches
648,625,Lucas Deaux,fr FRA,MF,Guingamp,fr Ligue 1,28,1988,21.6,2,18,9,50.0,0.83,0.42,0.11,0.22,17.3,3,0,0,2.2,2.2,0.12,-0.2,-0.2,Matches
649,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
650,626,Mathieu Debuchy,fr FRA,DF,Saint-Étienne,fr Ligue 1,32,1985,14.6,4,19,7,36.8,1.30,0.48,0.21,0.57,12.7,0,0,0,2.7,2.7,0.14,+1.3,+1.3,Matches
651,627,Troy Deeney,eng ENG,FW,Watford,eng Premier League,29,1988,20.5,5,31,10,32.3,1.51,0.49,0.06,0.20,17.1,0,3,5,6.9,2.8,0.09,-1.9,-0.8,Matches
652,628,Jermain Defoe,eng ENG,FW,Bournemouth,eng Premier League,34,1982,12.1,4,27,15,55.6,2.23,1.24,0.15,0.27,11.5,0,0,0,3.5,3.5,0.13,+0.5,+0.5,Matches
653,629,Steven Defour,be BEL,MF,Burnley,eng Premier League,29,1988,22.2,1,19,7,36.8,0.86,0.32,0.05,0.14,25.9,4,0,0,0.8,0.8,0.04,+0.3,+0.3,Matches
654,630,Grégoire Defrel,mq MTQ,"FW,MF",Roma,it Serie A,26,1991,5.4,1,13,4,30.8,2.41,0.74,0.00,0.00,17.6,0,1,1,2.3,1.5,0.11,-1.3,-1.5,Matches
655,631,Alessandro Deiola,it ITA,MF,Cagliari,it Serie A,21,1995,5.0,0,10,1,10.0,2.00,0.20,0.00,0.00,24.2,0,0,0,0.9,0.9,0.09,-0.9,-0.9,Matches
656,632,Lorenzo Del Pinto,it ITA,MF,Benevento,it Serie A,27,1990,8.4,0,6,2,33.3,0.71,0.24,0.00,0.00,21.5,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
657,633,Damien Delaney,ie IRL,DF,Crystal Palace,eng Premier League,36,1981,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
658,634,Thomas Delaney,dk DEN,MF,Werder Bremen,de Bundesliga,25,1991,31.1,3,56,13,23.2,1.80,0.42,0.05,0.23,18.9,5,0,0,3.4,3.4,0.06,-0.4,-0.4,Matches
659,635,Jonathan Delaplace,fr FRA,MF,Caen,fr Ligue 1,31,1986,6.5,0,9,1,11.1,1.39,0.15,0.00,0.00,23.7,0,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches
660,636,Cristian Dell'Orco,it ITA,DF,Sassuolo,it Serie A,23,1994,4.7,0,1,0,0.0,0.21,0.00,0.00,,12.8,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
661,637,Andy Delort,dz ALG,FW,Toulouse,fr Ligue 1,25,1991,25.9,5,68,18,26.5,2.62,0.69,0.06,0.22,19.0,7,1,2,9.0,7.4,0.11,-4.0,-3.4,Matches
662,638,Fabian Delph,eng ENG,DF,Manchester City,eng Premier League,27,1989,19.3,1,10,3,30.0,0.52,0.16,0.10,0.33,28.9,0,0,0,0.3,0.3,0.03,+0.7,+0.7,Matches
663,639,Mousa Dembélé,be BEL,MF,Tottenham,eng Premier League,30,1987,20.9,0,11,3,27.3,0.53,0.14,0.00,0.00,24.7,0,0,0,0.4,0.4,0.03,-0.4,-0.4,Matches
664,640,Ousmane Dembélé,fr FRA,"FW,MF",Barcelona,es La Liga,20,1997,10.3,3,20,10,50.0,1.95,0.97,0.15,0.30,18.8,0,0,0,2.1,2.1,0.10,+0.9,+0.9,Matches
665,641,Jessy Deminguet,fr FRA,"MF,FW",Caen,fr Ligue 1,19,1998,5.9,1,7,5,71.4,1.18,0.84,0.14,0.20,20.8,0,0,0,0.3,0.3,0.05,+0.7,+0.7,Matches
666,642,Kerem Demirbay,de GER,MF,Hoffenheim,de Bundesliga,24,1993,13.5,2,22,3,13.6,1.64,0.22,0.05,0.33,27.9,3,1,1,2.2,1.4,0.06,-0.2,-0.4,Matches
667,643,Ermedin Demirović,ba BIH,FW,Alavés,es La Liga,19,1998,2.0,1,6,3,50.0,2.97,1.48,0.17,0.33,12.7,0,0,0,1.7,1.7,0.29,-0.7,-0.7,Matches
668,644,Diego Demme,de GER,MF,RB Leipzig,de Bundesliga,25,1991,25.4,0,11,3,27.3,0.43,0.12,0.00,0.00,21.4,0,0,0,0.5,0.5,0.04,-0.5,-0.5,Matches
669,645,Fabio Depaoli,it ITA,"DF,MF",Chievo,it Serie A,20,1997,13.2,0,5,1,20.0,0.38,0.08,0.00,0.00,18.8,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
670,646,Mathieu Deplagne,fr FRA,DF,Troyes,fr Ligue 1,25,1991,26.8,0,5,1,20.0,0.19,0.04,0.00,0.00,24.4,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
671,647,Laurent Depoitre,be BEL,FW,Huddersfield,eng Premier League,28,1988,20.2,6,25,12,48.0,1.24,0.59,0.24,0.50,13.5,0,0,0,3.7,3.7,0.15,+2.3,+2.3,Matches
672,648,Mike van der Hoorn,nl NED,DF,Swansea City,eng Premier League,24,1992,21.6,1,10,4,40.0,0.46,0.19,0.10,0.25,14.3,0,0,0,1.0,1.0,0.10,0.0,0.0,Matches
673,649,Gregory van der Wiel,nl NED,DF,Cagliari,it Serie A,29,1988,3.2,0,1,0,0.0,0.31,0.00,0.00,,26.9,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
674,650,Daniele Dessena,it ITA,"MF,DF",Cagliari,it Serie A,30,1987,6.4,0,2,0,0.0,0.31,0.00,0.00,,18.1,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
675,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
676,651,Mattia Destro,it ITA,FW,Bologna,it Serie A,26,1991,18.0,6,42,19,45.2,2.34,1.06,0.14,0.32,13.1,0,0,0,7.6,7.6,0.18,-1.6,-1.6,Matches
677,652,Gerard Deulofeu,es ESP,"FW,MF",Watford,eng Premier League,23,1994,4.8,1,8,4,50.0,1.66,0.83,0.13,0.25,20.1,2,0,0,0.5,0.5,0.07,+0.5,+0.5,Matches
678,653,Gerard Deulofeu,es ESP,"MF,FW",Barcelona,es La Liga,23,1994,5.6,1,8,4,50.0,1.43,0.72,0.13,0.25,13.5,0,0,0,1.2,1.2,0.16,-0.2,-0.2,Matches
679,654,Gianluca Di Chiara,it ITA,DF,Benevento,it Serie A,23,1993,11.2,0,5,0,0.0,0.45,0.00,0.00,,30.3,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
680,655,Federico Di Francesco,it ITA,"FW,DF",Bologna,it Serie A,23,1994,17.7,1,36,5,13.9,2.04,0.28,0.03,0.20,19.3,0,0,0,1.7,1.7,0.05,-0.7,-0.7,Matches
681,656,Davide Di Gennaro,it ITA,MF,Lazio,it Serie A,29,1988,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
682,657,Ángel Di María,ar ARG,FW,Paris S-G,fr Ligue 1,29,1988,23.5,11,97,39,40.2,4.14,1.66,0.11,0.28,19.7,8,0,0,12.1,12.1,0.12,-1.1,-1.1,Matches
683,658,Franco Di Santo,ar ARG,"FW,MF",Schalke 04,de Bundesliga,28,1989,18.4,3,30,14,46.7,1.63,0.76,0.07,0.14,17.0,0,1,1,3.8,3.0,0.10,-0.8,-1.0,Matches
684,659,Cheick Diabaté,ml MLI,FW,Benevento,it Serie A,29,1988,7.4,8,20,11,55.0,2.71,1.49,0.40,0.73,9.5,0,0,0,5.0,5.0,0.25,+3.0,+3.0,Matches
685,660,Fousseni Diabaté,ml MLI,"MF,FW",Leicester City,eng Premier League,21,1995,6.5,0,6,2,33.3,0.92,0.31,0.00,0.00,18.5,0,0,0,0.5,0.5,0.09,-0.5,-0.5,Matches
686,661,Moussa Diaby,fr FRA,MF,Crotone,it Serie A,18,1999,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
687,662,Fallou Diagne,sn SEN,"DF,MF",Metz,fr Ligue 1,27,1989,24.9,1,14,7,50.0,0.56,0.28,0.07,0.14,20.2,1,0,0,0.8,0.8,0.05,+0.2,+0.2,Matches
688,663,Adama Diakhaby,fr FRA,FW,Monaco,fr Ligue 1,21,1996,9.4,2,12,4,33.3,1.27,0.42,0.17,0.50,16.5,0,0,0,2.2,2.2,0.19,-0.2,-0.2,Matches
689,664,Mouctar Diakhaby,gn GUI,DF,Lyon,fr Ligue 1,20,1996,8.1,1,4,1,25.0,0.49,0.12,0.25,1.00,8.4,0,0,0,0.5,0.5,0.13,+0.5,+0.5,Matches
690,665,Abdou Diallo,sn SEN,DF,Mainz 05,de Bundesliga,21,1996,26.8,2,13,3,23.1,0.48,0.11,0.15,0.67,8.1,0,0,0,2.3,2.3,0.18,-0.3,-0.3,Matches
691,666,Abdoulaye Diallo,sn SEN,GK,Rennes,fr Ligue 1,25,1992,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
692,667,Habib Diallo,sn SEN,"FW,MF",Metz,fr Ligue 1,22,1995,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
693,668,Mustapha Diallo,sn SEN,MF,Guingamp,fr Ligue 1,31,1986,15.4,5,35,16,45.7,2.28,1.04,0.14,0.31,13.9,0,0,0,4.4,4.4,0.12,+0.6,+0.6,Matches
694,669,Mohamed Diamé,sn SEN,MF,Newcastle Utd,eng Premier League,30,1987,22.7,2,20,6,30.0,0.88,0.26,0.10,0.33,21.0,0,0,0,1.4,1.4,0.07,+0.6,+0.6,Matches
695,670,Lassana Diarra,fr FRA,MF,Paris S-G,fr Ligue 1,32,1985,6.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
696,671,Amadou Diawara,gn GUI,MF,Napoli,it Serie A,20,1997,7.3,1,6,3,50.0,0.82,0.41,0.17,0.33,28.0,0,0,0,0.2,0.2,0.03,+0.8,+0.8,Matches
697,672,Brahim Díaz,es ESP,"FW,DF",Manchester City,eng Premier League,17,1999,0.6,0,3,1,33.3,4.91,1.64,0.00,0.00,13.8,0,0,0,0.5,0.5,0.16,-0.5,-0.5,Matches
698,673,Bakaye Dibassy,ml MLI,DF,Amiens,fr Ligue 1,27,1989,30.9,1,12,2,16.7,0.39,0.06,0.08,0.50,16.0,0,0,0,1.2,1.2,0.10,-0.2,-0.2,Matches
699,674,Daniel Didavi,de GER,MF,Wolfsburg,de Bundesliga,27,1990,24.9,9,55,19,34.5,2.21,0.76,0.16,0.47,19.4,7,0,0,4.1,4.1,0.07,+4.9,+4.9,Matches
700,675,Thomas Didillon,fr FRA,GK,Metz,fr Ligue 1,21,1995,9.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
701,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
702,676,Étienne Didot,fr FRA,MF,Guingamp,fr Ligue 1,34,1983,18.0,2,13,4,30.8,0.72,0.22,0.15,0.50,25.0,0,0,0,0.7,0.7,0.05,+1.3,+1.3,Matches
703,677,Adrián Diéguez,es ESP,DF,Alavés,es La Liga,21,1996,4.8,0,3,0,0.0,0.62,0.00,0.00,,25.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
704,678,Dennis Diekmeier,de GER,DF,Hamburger SV,de Bundesliga,27,1989,20.8,0,6,2,33.3,0.29,0.10,0.00,0.00,17.0,0,0,0,0.6,0.6,0.10,-0.6,-0.6,Matches
705,679,Eric Dier,eng ENG,"MF,DF",Tottenham,eng Premier League,23,1994,31.4,0,32,7,21.9,1.02,0.22,0.00,0.00,17.5,1,0,0,2.0,2.0,0.06,-2.0,-2.0,Matches
706,680,Lucas Digne,fr FRA,DF,Barcelona,es La Liga,24,1993,7.8,0,2,1,50.0,0.26,0.13,0.00,0.00,15.4,0,0,0,0.3,0.3,0.14,-0.3,-0.3,Matches
707,681,Landry Dimata,be BEL,FW,Wolfsburg,de Bundesliga,19,1997,10.0,0,12,3,25.0,1.20,0.30,0.00,0.00,16.7,0,0,0,1.5,1.5,0.13,-1.5,-1.5,Matches
708,682,Tristan Dingomé,cm CMR,MF,Troyes,fr Ligue 1,26,1991,13.2,0,5,2,40.0,0.38,0.15,0.00,0.00,25.1,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
709,683,Ismaël Diomandé,ci CIV,"DF,MF",Caen,fr Ligue 1,24,1992,7.9,0,3,0,0.0,0.38,0.00,0.00,,34.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
710,684,Lois Diony,fr FRA,FW,Saint-Étienne,fr Ligue 1,24,1992,10.3,0,16,5,31.3,1.55,0.48,0.00,0.00,15.6,0,0,0,1.6,1.6,0.10,-1.6,-1.6,Matches
711,685,Issa Diop,fr FRA,DF,Toulouse,fr Ligue 1,20,1997,34.0,3,19,6,31.6,0.56,0.18,0.16,0.50,11.9,0,0,0,2.0,2.0,0.11,+1.0,+1.0,Matches
712,686,Papakouli Diop,sn SEN,MF,Espanyol,es La Liga,31,1986,2.9,0,1,0,0.0,0.34,0.00,0.00,,24.5,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
713,687,Papakouli Diop,sn SEN,MF,Eibar,es La Liga,31,1986,10.4,0,14,1,7.1,1.34,0.10,0.00,0.00,16.3,0,0,0,1.0,1.0,0.07,-1.0,-1.0,Matches
714,688,Assane Dioussé,sn SEN,MF,Saint-Étienne,fr Ligue 1,19,1997,14.9,1,10,3,30.0,0.67,0.20,0.10,0.33,24.9,0,0,0,0.8,0.8,0.08,+0.2,+0.2,Matches
715,689,Djené,tg TOG,DF,Getafe,es La Liga,25,1991,36.0,1,11,2,18.2,0.31,0.06,0.09,0.50,15.3,0,0,0,0.7,0.7,0.07,+0.3,+0.3,Matches
716,690,Koffi Djidji,ci CIV,DF,Nantes,fr Ligue 1,24,1992,26.8,0,8,2,25.0,0.30,0.07,0.00,0.00,25.5,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
717,691,Alexander Djiku,gh GHA,DF,Caen,fr Ligue 1,22,1994,28.0,0,18,2,11.1,0.64,0.07,0.00,0.00,13.2,0,0,0,1.6,1.6,0.09,-1.6,-1.6,Matches
718,692,Papy Djilobodji,sn SEN,DF,Dijon,fr Ligue 1,28,1988,30.0,0,18,4,22.2,0.60,0.13,0.00,0.00,12.9,1,0,0,1.4,1.4,0.08,-1.4,-1.4,Matches
719,693,Berat Djimsiti,al ALB,DF,Benevento,it Serie A,24,1993,30.0,0,9,2,22.2,0.30,0.07,0.00,0.00,9.9,0,0,0,1.0,1.0,0.12,-1.0,-1.0,Matches
720,694,Marko Dmitrović,rs SRB,GK,Eibar,es La Liga,25,1992,36.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
721,695,Keagan Dolly,za RSA,"MF,FW",Montpellier,fr Ligue 1,24,1993,9.8,1,22,7,31.8,2.25,0.72,0.05,0.14,23.6,0,0,0,1.7,1.7,0.08,-0.7,-0.7,Matches
722,696,Jaume Doménech,es ESP,GK,Valencia,es La Liga,26,1990,5.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
723,697,Jean-Luc Dompé,fr FRA,FW,Amiens,fr Ligue 1,21,1995,0.3,0,1,0,0.0,3.10,0.00,0.00,,15.7,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
724,698,Giulio Donati,it ITA,"DF,FW",Mainz 05,de Bundesliga,27,1990,25.4,0,10,2,20.0,0.39,0.08,0.00,0.00,24.3,0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
725,699,Ji Dong-won,kr KOR,"FW,MF",Augsburg,de Bundesliga,26,1991,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
726,700,Anastasios Donis,gr GRE,"MF,FW",Stuttgart,de Bundesliga,20,1996,10.5,2,38,15,39.5,3.60,1.42,0.05,0.13,20.8,3,0,0,4.4,4.4,0.12,-2.4,-2.4,Matches
727,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
728,701,Gianluigi Donnarumma,it ITA,GK,Milan,it Serie A,18,1999,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
729,702,Godfred Donsah,gh GHA,MF,Bologna,it Serie A,21,1996,19.9,2,24,6,25.0,1.20,0.30,0.08,0.33,22.3,0,0,0,1.3,1.3,0.05,+0.7,+0.7,Matches
730,703,Dória,br BRA,DF,Marseille,fr Ligue 1,22,1994,0.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
731,704,Niklas Dorsch,de GER,MF,Bayern Munich,de Bundesliga,19,1998,1.0,1,1,1,100.0,1.00,1.00,1.00,1.00,9.9,0,0,0,0.4,0.4,0.42,+0.6,+0.6,Matches
732,705,Gabriel Dos Santos,br BRA,DF,Troyes,fr Ligue 1,19,1997,0.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
733,706,Mauro dos Santos,ar ARG,DF,Leganés,es La Liga,28,1989,10.9,0,1,1,100.0,0.09,0.09,0.00,0.00,9.2,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
734,707,Mathieu Dossevi,tg TOG,"FW,MF",Metz,fr Ligue 1,29,1988,27.9,1,32,10,31.3,1.15,0.36,0.03,0.10,21.2,1,0,0,2.3,2.3,0.07,-1.3,-1.3,Matches
735,708,Abdoulaye Doucouré,ml MLI,MF,Watford,eng Premier League,24,1993,36.9,7,47,17,36.2,1.27,0.46,0.15,0.41,20.7,0,0,0,3.5,3.5,0.08,+3.5,+3.5,Matches
736,709,Cheick Doukouré,ci CIV,MF,Levante,es La Liga,24,1992,11.4,1,19,1,5.3,1.67,0.09,0.05,1.00,20.1,0,0,0,1.1,1.1,0.06,-0.1,-0.1,Matches
737,710,Mohamed Dräger,tn TUN,"MF,FW",Freiburg,de Bundesliga,21,1996,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
