,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 25_level_0
,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
141,137,Iago Aspas,es ESP,FW,Celta Vigo,es La Liga,33,1987,34.3,9,0,0,22,50,20,108,11,7,0,1,0,113,22,32,40.7,Matches
142,138,Lorenz Assignon,tg TOG,DF,Rennes,fr Ligue 1,21,2000,6.8,0,0,0,10,12,2,21,11,10,0,0,0,40,11,6,64.7,Matches
143,139,Simon Asta,de GER,DF,Greuther Fürth,de Bundesliga,20,2001,8.7,1,0,0,13,9,2,16,8,6,0,0,1,50,4,5,44.4,Matches
144,140,Youcef Atal,dz ALG,DF,Nice,fr Ligue 1,25,1996,12.7,4,0,0,17,23,3,54,32,19,1,1,0,72,26,12,68.4,Matches
145,141,Pierre-Emerick Aubameyang,ga GAB,FW,Arsenal,eng Premier League,32,1989,11.5,3,0,0,15,8,10,11,0,5,0,0,0,22,25,28,47.2,Matches
146,142,Pierre-Emerick Aubameyang,ga GAB,FW,Barcelona,es La Liga,32,1989,12.0,0,0,0,7,7,7,5,2,2,0,0,0,17,7,13,35.0,Matches
147,143,Emil Audero,it ITA,GK,Sampdoria,it Serie A,24,1997,28.4,2,0,0,0,6,0,0,2,1,0,0,0,31,7,0,100.0,Matches
148,144,Tommaso Augello,it ITA,DF,Sampdoria,it Serie A,26,1994,26.6,0,0,0,12,21,1,74,29,20,0,0,0,172,33,19,63.5,Matches
149,145,Jean-Kévin Augustin,fr FRA,"FW,MF",Nantes,fr Ligue 1,24,1997,0.9,1,0,0,1,1,0,0,0,0,0,0,0,3,2,1,66.7,Matches
150,146,Ludwig Augustinsson,se SWE,"DF,FW",Sevilla,es La Liga,27,1994,8.8,3,0,0,13,10,0,47,5,14,0,0,0,41,15,7,68.2,Matches
151,147,Serge Aurier,ci CIV,DF,Villarreal,es La Liga,28,1992,11.2,4,0,0,15,6,1,27,11,9,0,1,0,52,21,16,56.8,Matches
152,148,Ezequiel Ávila,ar ARG,"FW,MF",Osasuna,es La Liga,27,1994,20.8,9,1,1,31,40,13,79,13,7,0,1,0,77,50,70,41.7,Matches
153,149,Taiwo Awoniyi,ng NGA,FW,Union Berlin,de Bundesliga,23,1997,24.2,1,0,0,25,23,21,10,2,7,1,0,1,82,54,101,34.8,Matches
154,150,Ramzi Aya,it ITA,DF,Salernitana,it Serie A,30,1990,1.5,1,0,0,1,0,0,1,0,1,0,0,0,8,0,1,0.0,Matches
155,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
156,151,Jordan Ayew,gh GHA,FW,Crystal Palace,eng Premier League,29,1991,22.4,2,0,0,38,66,2,74,15,30,1,0,0,132,32,58,35.6,Matches
157,152,Kaan Ayhan,tr TUR,DF,Sassuolo,it Serie A,26,1994,15.0,2,1,0,13,5,1,2,13,12,0,1,0,68,24,34,41.4,Matches
158,153,Luke Ayling,eng ENG,DF,Leeds United,eng Premier League,29,1991,25.2,4,1,0,22,19,2,31,28,42,0,1,0,187,34,50,40.5,Matches
159,154,Karim Azamoum,fr FRA,DF,Troyes,fr Ligue 1,31,1990,4.3,2,0,0,12,3,0,1,1,5,0,0,0,21,7,5,58.3,Matches
160,155,Sardar Azmoun,ir IRN,"FW,MF",Leverkusen,de Bundesliga,26,1995,4.0,0,0,0,8,4,0,2,0,1,0,0,0,9,7,10,41.2,Matches
161,156,César Azpilicueta,es ESP,DF,Chelsea,eng Premier League,31,1989,23.0,3,0,0,25,5,2,47,23,28,0,1,0,110,46,29,61.3,Matches
162,157,Iddrisu Baba,gh GHA,MF,Mallorca,es La Liga,25,1996,21.5,9,0,0,42,38,0,5,24,30,0,0,0,187,41,34,54.7,Matches
163,158,Carlos Bacca,co COL,FW,Granada,es La Liga,34,1986,5.7,3,0,0,3,8,5,4,1,4,1,0,0,12,8,16,33.3,Matches
164,159,Daniel Bachmann,at AUT,GK,Watford,eng Premier League,27,1994,12.0,0,0,0,1,1,0,0,1,0,0,1,0,10,2,0,100.0,Matches
165,160,Loïc Bade,fr FRA,DF,Rennes,fr Ligue 1,21,2000,10.9,3,1,1,6,1,0,2,12,5,0,0,0,61,25,18,58.1,Matches
166,161,Milan Badelj,hr CRO,MF,Genoa,it Serie A,32,1989,31.6,4,0,0,39,19,0,10,85,37,1,0,0,258,34,28,54.8,Matches
167,162,Édgar Badía,es ESP,GK,Elche,es La Liga,29,1992,24.0,2,0,0,0,1,0,0,0,0,0,0,0,44,8,3,72.7,Matches
168,163,Benoît Badiashile,fr FRA,DF,Monaco,fr Ligue 1,20,2001,20.4,4,0,0,24,9,2,1,28,19,0,1,0,150,57,17,77.0,Matches
169,164,Youssouph Badji,sn SEN,"FW,MF",Brest,fr Ligue 1,19,2001,1.5,0,0,0,4,0,1,1,0,0,0,0,0,2,7,6,53.8,Matches
170,165,Miguel Baeza,es ESP,DF,Celta Vigo,es La Liga,21,2000,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,Matches
171,166,Nicola Bagnolini,it ITA,GK,Bologna,it Serie A,17,2004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
172,167,Issa Bah,lu LUX,FW,Venezia,it Serie A,19,2002,0.1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,100.0,Matches
173,168,Stéphane Bahoken,cm CMR,FW,Angers,fr Ligue 1,29,1992,12.2,0,0,0,23,14,4,10,3,8,0,0,0,22,24,38,38.7,Matches
174,169,Leon Bailey,jm JAM,"FW,MF",Aston Villa,eng Premier League,23,1997,8.5,3,0,0,12,11,4,33,1,11,0,0,0,38,10,16,38.5,Matches
175,170,Eric Bailly,ci CIV,DF,Manchester Utd,eng Premier League,27,1994,2.4,1,0,0,2,0,0,0,3,4,0,0,1,10,6,2,75.0,Matches
176,171,Dénys Bain,fr FRA,DF,Brest,fr Ligue 1,28,1993,2.0,0,0,0,4,2,0,0,3,3,0,0,0,11,4,2,66.7,Matches
177,172,Stefan Bajic,fr FRA,GK,Saint-Étienne,fr Ligue 1,19,2001,5.7,0,0,0,0,0,0,0,0,0,0,0,0,10,3,1,75.0,Matches
178,173,Nedim Bajrami,al ALB,"MF,FW",Empoli,it Serie A,22,1999,22.8,3,0,0,16,14,7,156,3,14,0,0,0,91,0,14,0.0,Matches
179,174,Cédric Bakambu,cd COD,FW,Marseille,fr Ligue 1,30,1991,4.0,1,0,0,6,2,5,3,0,0,0,0,0,5,7,11,38.9,Matches
180,175,Abdoulaye Bakayoko,fr FRA,DF,Saint-Étienne,fr Ligue 1,18,2002,3.4,0,0,0,7,5,0,0,12,9,0,0,0,25,4,4,50.0,Matches
181,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
182,176,Tiemoué Bakayoko,fr FRA,MF,Milan,it Serie A,26,1994,5.6,3,0,0,12,10,0,1,9,13,0,1,0,33,16,8,66.7,Matches
183,177,Mitchel Bakker,nl NED,DF,Leverkusen,de Bundesliga,21,2000,20.2,6,0,0,15,19,0,37,23,22,0,1,0,147,13,13,50.0,Matches
184,178,Ridle Baku,de GER,"DF,FW",Wolfsburg,de Bundesliga,23,1998,27.2,4,0,0,28,37,9,73,21,37,0,0,0,166,28,35,44.4,Matches
185,179,Dilane Bakwa,fr FRA,"FW,MF",Bordeaux,fr Ligue 1,18,2002,0.5,0,0,0,2,1,0,0,0,1,0,0,0,2,3,1,75.0,Matches
186,180,Tommaso Baldanzi,it ITA,FW,Empoli,it Serie A,18,2003,0.2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,Matches
187,181,Alejandro Balde,es ESP,"DF,FW",Barcelona,es La Liga,17,2003,2.1,0,0,0,4,4,0,6,1,1,0,0,0,13,0,2,0.0,Matches
188,182,Ibrahima Baldé,fr FRA,"FW,MF",Lens,fr Ligue 1,18,2003,0.6,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,66.7,Matches
189,183,Keita Baldé,sn SEN,FW,Cagliari,it Serie A,26,1995,13.7,2,0,0,27,30,9,8,4,4,1,1,0,33,20,46,30.3,Matches
190,184,Gareth Bale,wls WAL,FW,Real Madrid,es La Liga,32,1989,3.1,2,0,0,3,0,1,3,2,1,0,0,0,4,7,5,58.3,Matches
191,185,Mikel Balenziaga,es ESP,DF,Athletic Club,es La Liga,33,1988,22.5,2,0,0,21,12,1,51,21,24,0,0,0,125,33,18,64.7,Matches
192,186,Leonardo Balerdi,ar ARG,DF,Marseille,fr Ligue 1,22,1999,10.6,4,1,0,10,5,0,0,19,6,0,0,0,78,17,13,56.7,Matches
193,187,Iván Balliu,al ALB,DF,Rayo Vallecano,es La Liga,29,1992,35.0,10,1,0,42,57,4,111,39,22,0,3,0,166,23,33,41.1,Matches
194,188,Fodé Ballo-Touré,sn SEN,DF,Milan,it Serie A,24,1997,5.0,2,0,0,12,10,1,18,3,14,0,1,0,35,5,9,35.7,Matches
195,189,Folarin Balogun,us USA,FW,Arsenal,eng Premier League,20,2001,0.8,0,0,0,0,1,1,0,0,1,0,0,0,2,1,3,25.0,Matches
196,190,Abdoulaye Bamba,ci CIV,"DF,FW",Angers,fr Ligue 1,31,1990,5.1,1,0,0,5,6,0,10,9,5,0,0,1,19,6,5,54.5,Matches
197,191,Jonathan Bamba,ci CIV,"MF,FW",Lille,fr Ligue 1,25,1996,27.0,3,0,0,11,56,14,115,21,12,0,0,0,169,16,19,45.7,Matches
198,192,Patrick Bamford,eng ENG,FW,Leeds United,eng Premier League,27,1993,6.2,2,0,0,5,5,5,3,2,0,0,0,0,12,5,14,26.3,Matches
199,193,Filippo Bandinelli,it ITA,MF,Empoli,it Serie A,26,1995,21.7,10,0,0,53,18,5,68,10,20,0,1,0,117,12,31,27.9,Matches
200,194,Mattia Bani,it ITA,DF,Genoa,it Serie A,27,1993,13.5,1,0,0,14,19,0,1,20,13,0,0,0,70,42,27,60.9,Matches
201,195,Simon Banza,cd COD,FW,Lens,fr Ligue 1,24,1996,1.4,0,0,0,3,7,0,1,1,1,0,0,0,5,6,5,54.5,Matches
202,196,Shandon Baptiste,gd GRN,MF,Brentford,eng Premier League,23,1998,10.1,2,1,1,6,11,1,8,11,4,0,0,0,62,7,18,28.0,Matches
203,197,Antonín Barák,cz CZE,"MF,FW",Hellas Verona,it Serie A,26,1994,26.0,4,0,0,27,17,3,13,6,8,1,0,0,156,41,68,37.6,Matches
204,198,Barbero,es ESP,"FW,MF",Osasuna,es La Liga,22,1998,0.2,0,0,0,2,1,0,0,0,0,0,0,0,0,2,2,50.0,Matches
205,199,Danilo Barbosa,br BRA,DF,Nice,fr Ligue 1,25,1996,1.0,0,0,0,0,0,0,0,2,0,0,0,0,2,4,5,44.4,Matches
206,200,Barcia,es ESP,DF,Granada,es La Liga,20,2000,0.8,0,0,0,0,0,0,0,1,0,0,0,0,6,1,1,50.0,Matches
207,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
208,201,Bradley Barcola,fr FRA,"FW,MF",Lyon,fr Ligue 1,18,2002,2.9,0,0,0,5,0,1,4,2,4,0,0,0,16,5,5,50.0,Matches
209,202,Melvin Bard,fr FRA,DF,Nice,fr Ligue 1,20,2000,28.8,3,0,0,21,30,1,87,51,37,0,0,0,226,41,31,56.9,Matches
210,203,Enis Bardhi,mk MKD,"MF,FW",Levante,es La Liga,26,1995,18.9,3,0,0,33,44,4,87,10,12,0,1,0,95,6,8,42.9,Matches
211,204,Francesco Bardi,it ITA,GK,Bologna,it Serie A,29,1992,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,100.0,Matches
212,205,Keidi Bare,al ALB,MF,Espanyol,es La Liga,23,1997,16.5,9,0,0,25,29,0,7,15,17,1,0,0,90,13,30,30.2,Matches
213,206,Nicolò Barella,it ITA,MF,Inter,it Serie A,24,1997,32.4,9,0,0,30,52,4,66,21,42,1,0,0,190,22,24,47.8,Matches
214,207,Kike Barja,es ESP,"MF,FW",Osasuna,es La Liga,24,1997,9.6,2,0,0,17,23,0,55,9,11,0,0,0,65,9,11,45.0,Matches
215,208,Ross Barkley,eng ENG,"MF,FW",Chelsea,eng Premier League,27,1993,2.0,0,0,0,2,4,0,7,1,0,0,0,0,17,6,2,75.0,Matches
216,209,Aymen Barkok,ma MAR,"MF,DF",Eint Frankfurt,de Bundesliga,23,1998,1.8,0,0,0,4,1,0,2,5,2,0,0,0,11,6,3,66.7,Matches
217,210,Ashley Barnes,eng ENG,FW,Burnley,eng Premier League,31,1989,9.0,4,0,0,21,12,9,2,2,2,0,1,0,34,49,65,43.0,Matches
218,211,Harvey Barnes,eng ENG,"FW,MF",Leicester City,eng Premier League,23,1997,23.3,2,0,0,19,20,10,45,5,16,0,0,0,93,24,41,36.9,Matches
219,212,Antonio Barragán,es ESP,DF,Elche,es La Liga,34,1987,11.3,5,0,0,19,17,0,33,17,14,0,2,0,54,8,2,80.0,Matches
220,213,Leandro Barreiro Martins,lu LUX,MF,Mainz 05,de Bundesliga,21,2000,19.9,3,0,0,41,27,0,8,32,32,2,0,0,109,25,27,48.1,Matches
221,214,Ander Barrenetxea,es ESP,"FW,MF",Real Sociedad,es La Liga,19,2001,6.1,0,0,0,10,16,1,8,2,10,0,0,0,39,4,4,50.0,Matches
222,215,Jacob Barrett Laursen,dk DEN,DF,Arminia,de Bundesliga,26,1994,18.1,1,0,0,12,6,1,54,28,12,0,0,1,99,18,26,40.9,Matches
223,216,Musa Barrow,gm GAM,"FW,MF",Bologna,it Serie A,22,1998,23.7,0,0,0,10,25,6,112,6,4,0,0,0,93,15,48,23.8,Matches
224,217,Abdourahmane Barry,gn GUI,DF,Greuther Fürth,de Bundesliga,21,2000,2.3,2,0,0,9,3,0,7,4,4,0,0,0,18,4,1,80.0,Matches
225,218,Marc Bartra,es ESP,DF,Betis,es La Liga,30,1991,22.1,5,0,0,21,16,0,0,33,14,0,0,0,99,59,36,62.1,Matches
226,219,Daniele Baselli,it ITA,"MF,FW",Torino,it Serie A,29,1992,1.7,0,0,0,3,4,1,5,1,3,0,0,0,11,2,6,25.0,Matches
227,220,Daniele Baselli,it ITA,MF,Cagliari,it Serie A,29,1992,3.2,1,0,0,2,3,0,17,2,5,0,0,0,24,2,3,40.0,Matches
228,221,Toma Bašić,hr CRO,MF,Lazio,it Serie A,24,1996,10.9,3,0,0,13,6,0,15,4,8,0,0,0,41,8,10,44.4,Matches
229,222,Toma Bašić,hr CRO,MF,Bordeaux,fr Ligue 1,24,1996,2.3,0,0,0,6,2,0,18,2,2,0,0,0,4,0,1,0.0,Matches
230,223,Amine Bassi,fr FRA,"MF,FW",Metz,fr Ligue 1,23,1997,2.0,0,0,0,4,4,0,16,0,3,0,0,0,12,1,4,20.0,Matches
231,224,Álvaro Bastida,es ESP,MF,Cádiz,es La Liga,17,2004,2.2,1,0,0,1,0,0,0,3,4,0,0,0,12,1,8,11.1,Matches
232,225,Alessandro Bastoni,it ITA,DF,Inter,it Serie A,22,1999,25.7,4,0,0,30,28,0,29,35,25,0,1,0,152,43,26,62.3,Matches
233,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
234,226,Simone Bastoni,it ITA,"MF,DF",Spezia,it Serie A,24,1996,25.4,5,1,0,30,35,1,113,30,34,0,0,0,185,25,13,65.8,Matches
235,227,Lewis Bate,eng ENG,MF,Leeds United,eng Premier League,18,2002,1.6,0,0,0,3,1,0,0,1,0,0,0,0,8,0,2,0.0,Matches
236,228,Rodrigo Battaglia,ar ARG,MF,Mallorca,es La Liga,30,1991,13.1,4,0,0,28,18,0,1,10,16,0,1,0,82,32,24,57.1,Matches
237,229,Maximilian Bauer,de GER,DF,Greuther Fürth,de Bundesliga,21,2000,18.8,5,0,0,26,10,1,1,29,15,0,1,1,90,49,36,57.6,Matches
238,230,Oliver Baumann,de GER,GK,Hoffenheim,de Bundesliga,31,1990,33.0,1,0,0,0,3,0,0,0,0,0,0,0,86,9,0,100.0,Matches
239,231,Timo Baumgartl,de GER,DF,Union Berlin,de Bundesliga,25,1996,24.1,5,0,0,24,13,0,10,37,28,0,0,2,127,53,43,55.2,Matches
240,232,Julian Baumgartlinger,at AUT,"MF,FW",Leverkusen,de Bundesliga,33,1988,1.0,1,0,0,2,0,0,1,2,1,0,0,0,8,1,1,50.0,Matches
241,233,Christoph Baumgartner,at AUT,"MF,FW",Hoffenheim,de Bundesliga,21,1999,21.0,5,0,0,37,32,1,35,8,15,0,0,0,103,37,49,43.0,Matches
242,234,Jon Bautista,es ESP,MF,Real Sociedad,es La Liga,26,1995,0.5,0,0,0,1,2,1,0,1,0,0,0,0,3,1,0,100.0,Matches
243,235,Paul Baysse,fr FRA,"MF,DF",Bordeaux,fr Ligue 1,33,1988,0.1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,Matches
244,236,Noah Joel Sarenren Bazee,ng NGA,"MF,FW",Augsburg,de Bundesliga,24,1996,2.7,1,0,0,6,3,0,10,1,2,0,0,0,12,8,14,36.4,Matches
245,237,Bebé,cv CPV,FW,Rayo Vallecano,es La Liga,31,1990,9.6,2,0,0,12,16,6,87,3,5,1,0,0,47,8,14,36.4,Matches
246,238,Ihlas Bebou,tg TOG,"FW,DF",Hoffenheim,de Bundesliga,27,1994,23.2,0,0,0,26,21,11,49,12,14,0,0,0,78,37,77,32.5,Matches
247,239,Rodrigo Becão,br BRA,DF,Udinese,it Serie A,25,1996,34.8,10,0,0,57,45,4,17,42,46,0,1,0,193,63,32,66.3,Matches
248,240,Mads Bech Sørensen,dk DEN,DF,Brentford,eng Premier League,22,1999,9.3,3,0,0,8,4,0,10,6,7,0,1,0,41,9,4,69.2,Matches
249,241,Sheraldo Becker,sr SUR,"FW,MF",Union Berlin,de Bundesliga,26,1995,19.5,4,0,0,26,25,10,123,2,6,0,0,0,96,11,39,22.0,Matches
250,242,Jan Bednarek,pl POL,DF,Southampton,eng Premier League,25,1996,29.2,10,0,0,30,15,1,1,72,15,0,1,1,177,91,38,70.5,Matches
251,243,Donny van de Beek,nl NED,MF,Manchester Utd,eng Premier League,24,1997,0.8,0,0,0,2,2,0,0,2,4,0,0,0,7,1,2,33.3,Matches
252,244,Donny van de Beek,nl NED,MF,Everton,eng Premier League,24,1997,5.4,1,0,0,7,1,0,6,6,7,0,0,0,35,7,5,58.3,Matches
253,245,Asmir Begović,ba BIH,GK,Everton,eng Premier League,34,1987,3.0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,100.0,Matches
254,246,Valon Behrami,ch SUI,"MF,FW",Genoa,it Serie A,36,1985,3.5,3,0,0,8,5,0,2,1,1,0,0,0,13,0,7,0.0,Matches
255,247,Kevin Behrens,de GER,FW,Union Berlin,de Bundesliga,30,1991,5.5,1,0,0,15,5,1,2,3,2,1,0,0,25,45,40,52.9,Matches
256,248,Youcef Belaïli,dz ALG,"MF,FW",Brest,fr Ligue 1,29,1992,9.2,2,0,0,12,19,2,50,7,1,0,1,0,49,5,7,41.7,Matches
257,249,Vid Belec,si SVN,GK,Salernitana,it Serie A,31,1990,21.5,1,0,0,1,1,0,0,0,0,0,1,0,14,1,0,100.0,Matches
258,250,Ishak Belfodil,dz ALG,FW,Hertha BSC,de Bundesliga,29,1992,18.2,1,0,0,19,11,27,12,5,6,1,0,0,43,38,43,46.9,Matches
259,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
260,251,Haris Belkebla,dz ALG,MF,Brest,fr Ligue 1,27,1994,25.7,2,0,0,27,39,0,11,48,23,0,0,0,171,21,17,55.3,Matches
261,252,Stefan Bell,de GER,DF,Mainz 05,de Bundesliga,29,1991,31.8,9,0,0,52,7,6,16,41,23,0,1,1,205,107,58,64.8,Matches
262,253,Armel Bella Kotchap,de GER,DF,Bochum,de Bundesliga,19,2001,19.6,5,0,0,26,27,3,2,42,20,0,0,2,126,35,17,67.3,Matches
263,254,Raoul Bellanova,it ITA,"DF,FW",Cagliari,it Serie A,21,2000,27.7,3,0,0,10,35,2,96,21,15,0,1,0,123,15,26,36.6,Matches
264,255,Karim Bellarabi,de GER,"FW,MF",Leverkusen,de Bundesliga,31,1990,7.6,2,0,0,20,7,1,25,9,4,2,0,0,38,0,1,0.0,Matches
265,256,Jean-Ricner Bellegarde,fr FRA,MF,Strasbourg,fr Ligue 1,23,1998,25.9,5,0,0,36,68,0,54,27,32,0,0,0,177,18,19,48.6,Matches
266,257,Héctor Bellerín,es ESP,DF,Betis,es La Liga,26,1995,22.0,2,1,0,23,14,2,42,23,32,0,0,1,95,27,19,58.7,Matches
267,258,Jude Bellingham,eng ENG,MF,Dortmund,de Bundesliga,18,2003,31.0,9,0,0,39,91,5,14,42,34,0,0,0,178,28,42,40.0,Matches
268,259,George Bello,us USA,DF,Arminia,de Bundesliga,19,2002,4.8,0,0,0,4,6,1,11,6,7,0,0,1,26,0,8,0.0,Matches
269,260,Jeanuël Belocian,fr FRA,DF,Rennes,fr Ligue 1,16,2005,0.1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,Matches
270,261,Andrea Belotti,it ITA,FW,Torino,it Serie A,27,1993,15.2,1,0,0,26,51,16,13,2,3,1,0,0,41,55,77,41.7,Matches
271,262,Fran Beltrán,es ESP,MF,Celta Vigo,es La Liga,22,1999,28.9,4,0,0,17,25,0,17,32,41,0,0,0,207,16,40,28.6,Matches
272,263,Hatem Ben Arfa,fr FRA,"FW,MF",Lille,fr Ligue 1,34,1987,3.5,1,0,0,7,4,2,7,0,2,0,0,0,13,0,5,0.0,Matches
273,264,Salim Ben Seghir,fr FRA,MF,Marseille,fr Ligue 1,18,2003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
274,265,Wissam Ben Yedder,fr FRA,FW,Monaco,fr Ligue 1,30,1990,28.1,3,0,0,19,22,24,14,0,8,1,0,0,74,21,46,31.3,Matches
275,266,Marco Benassi,it ITA,"DF,MF",Fiorentina,it Serie A,26,1994,1.8,1,0,0,4,0,0,4,3,0,0,0,0,9,3,5,37.5,Matches
276,267,Marco Benassi,it ITA,MF,Empoli,it Serie A,26,1994,4.2,1,0,0,5,5,0,13,3,3,0,0,0,14,7,14,33.3,Matches
277,268,Darío Benedetto,ar ARG,"FW,MF",Elche,es La Liga,31,1990,6.6,1,0,0,3,6,3,6,1,1,0,0,0,12,10,14,41.7,Matches
278,269,Darío Benedetto,ar ARG,"FW,MF",Marseille,fr Ligue 1,31,1990,0.6,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,100.0,Matches
279,270,László Bénes,sk SVK,MF,M'Gladbach,de Bundesliga,23,1997,2.7,0,0,0,1,9,0,15,2,3,0,0,0,17,5,1,83.3,Matches
280,271,Walter Benítez,ar ARG,GK,Nice,fr Ligue 1,28,1993,37.0,2,0,0,0,6,0,0,0,0,0,0,0,43,12,0,100.0,Matches
281,272,Iker Benito,es ESP,"FW,MF",Osasuna,es La Liga,18,2002,1.3,1,0,0,1,3,0,4,0,1,0,0,0,4,1,1,50.0,Matches
282,273,Loris Benito,ch SUI,DF,Bordeaux,fr Ligue 1,29,1992,0.7,0,0,0,1,0,0,0,1,0,0,0,0,6,0,0,,Matches
283,274,Pedro Benito,es ESP,FW,Cádiz,es La Liga,21,2000,0.3,0,0,0,3,0,0,1,0,0,0,0,0,0,0,4,0.0,Matches
284,275,Filip Benković,hr CRO,"DF,FW",Udinese,it Serie A,24,1997,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,66.7,Matches
285,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
286,276,Ismaël Bennacer,dz ALG,MF,Milan,it Serie A,23,1997,16.9,7,0,0,25,44,0,24,25,30,0,0,0,153,15,18,45.5,Matches
287,277,Keanan Bennetts,eng ENG,"FW,DF",M'Gladbach,de Bundesliga,22,1999,0.6,1,0,0,2,0,0,2,0,0,0,0,0,4,2,0,100.0,Matches
288,278,Saïd Benrahma,dz ALG,"FW,MF",West Ham,eng Premier League,25,1995,24.1,0,0,0,9,15,9,74,9,17,0,0,0,128,10,19,34.5,Matches
289,279,Ramy Bensebaini,dz ALG,DF,M'Gladbach,de Bundesliga,26,1995,22.4,6,0,0,34,42,4,15,39,30,0,1,0,148,53,30,63.9,Matches
290,280,Nabil Bentaleb,dz ALG,MF,Angers,fr Ligue 1,26,1994,16.8,4,0,0,29,13,0,3,28,24,0,0,0,131,18,12,60.0,Matches
291,281,Rodrigo Bentancur,uy URU,MF,Tottenham,eng Premier League,24,1997,15.1,5,0,0,22,13,0,9,20,18,0,0,0,88,21,18,53.8,Matches
292,282,Rodrigo Bentancur,uy URU,MF,Juventus,it Serie A,24,1997,12.8,1,0,0,25,8,0,4,26,18,0,0,0,86,20,20,50.0,Matches
293,283,Christian Benteke,be BEL,FW,Crystal Palace,eng Premier League,30,1990,12.7,3,0,0,16,16,10,0,2,2,0,0,0,25,85,54,61.2,Matches
294,284,Karim Benzema,fr FRA,FW,Real Madrid,es La Liga,33,1987,28.8,0,0,0,13,9,31,10,4,9,0,0,0,44,18,30,37.5,Matches
295,285,Alessandro Berardi,it ITA,GK,Hellas Verona,it Serie A,30,1991,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,Matches
296,286,Domenico Berardi,it ITA,FW,Sassuolo,it Serie A,26,1994,31.3,9,0,0,53,76,11,102,31,19,2,0,0,151,18,18,50.0,Matches
297,287,Yuri Berchiche,es ESP,DF,Athletic Club,es La Liga,31,1990,11.3,3,0,0,7,19,0,33,13,11,0,0,0,81,21,8,72.4,Matches
298,288,Álex Berenguer,es ESP,MF,Athletic Club,es La Liga,26,1995,24.1,8,0,0,44,46,14,145,16,26,0,0,0,105,49,58,45.8,Matches
299,289,Bartosz Bereszyński,pl POL,DF,Sampdoria,it Serie A,29,1992,32.7,12,0,0,34,37,0,60,42,38,0,0,0,191,45,20,69.2,Matches
300,290,Jóhann Berg Guðmundsson,is ISL,MF,Burnley,eng Premier League,30,1990,12.2,2,0,0,16,14,3,44,12,6,0,0,0,71,15,20,42.9,Matches
301,291,Patrick Berg,no NOR,MF,Lens,fr Ligue 1,23,1997,3.4,0,0,0,5,1,0,2,4,6,0,0,0,28,3,1,75.0,Matches
302,292,Mitchell van Bergen,nl NED,"FW,MF",Reims,fr Ligue 1,21,1999,10.9,1,0,0,8,4,10,49,4,5,0,0,0,49,3,17,15.0,Matches
303,293,Steven Bergwijn,nl NED,"FW,MF",Tottenham,eng Premier League,23,1997,6.3,1,0,0,9,9,1,8,1,2,0,0,0,22,4,5,44.4,Matches
