,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 26_level_0
655,631,Sergi Darder,es ESP,MF,Espanyol,es La Liga,27,1993,34.7,3,44,17,38.6,1.27,0.49,0.07,0.18,24.1,0,0,0,2.6,2.6,0.06,+0.4,+0.4,Matches
656,632,Vladimír Darida,cz CZE,MF,Hertha BSC,de Bundesliga,30,1990,19.8,2,24,9,37.5,1.21,0.45,0.08,0.22,21.8,1,0,0,1.9,1.9,0.08,+0.1,+0.1,Matches
657,633,Karl Darlow,eng ENG,GK,Newcastle Utd,eng Premier League,30,1990,8.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
658,634,Matteo Darmian,it ITA,DF,Inter,it Serie A,31,1989,16.7,2,8,4,50.0,0.48,0.24,0.25,0.50,17.1,0,0,0,0.7,0.7,0.09,+1.3,+1.3,Matches
659,635,Josh Dasilva,eng ENG,"MF,FW",Brentford,eng Premier League,22,1998,2.9,0,1,0,0.0,0.35,0.00,0.00,,13.2,0,0,0,0.1,0.1,0.08,-0.1,-0.1,Matches
660,636,Jonathan David,ca CAN,FW,Lille,fr Ligue 1,21,2000,31.2,15,67,30,44.8,2.15,0.96,0.19,0.43,13.8,0,2,3,14.6,12.3,0.18,+0.4,+0.7,Matches
661,637,Alphonso Davies,ca CAN,DF,Bayern Munich,de Bundesliga,20,2000,19.3,0,18,6,33.3,0.93,0.31,0.00,0.00,16.6,0,0,0,1.3,1.3,0.07,-1.3,-1.3,Matches
662,638,Ben Davies,wls WAL,DF,Tottenham,eng Premier League,28,1993,28.2,1,18,7,38.9,0.64,0.25,0.06,0.14,17.1,0,0,0,2.3,2.3,0.13,-1.3,-1.3,Matches
663,639,Tom Davies,eng ENG,MF,Everton,eng Premier League,23,1998,2.6,1,6,2,33.3,2.31,0.77,0.17,0.50,17.3,0,0,0,0.8,0.8,0.14,+0.2,+0.2,Matches
664,640,Keinan Davis,eng ENG,FW,Aston Villa,eng Premier League,23,1998,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
665,641,Paweł Dawidowicz,pl POL,DF,Hellas Verona,it Serie A,26,1995,13.3,0,6,0,0.0,0.45,0.00,0.00,,9.7,0,0,0,0.5,0.5,0.08,-0.5,-0.5,Matches
666,642,Craig Dawson,eng ENG,DF,West Ham,eng Premier League,31,1990,30.6,2,25,5,20.0,0.82,0.16,0.08,0.40,8.5,0,0,0,3.0,3.0,0.12,-1.0,-1.0,Matches
667,643,Kevin De Bruyne,be BEL,MF,Manchester City,eng Premier League,30,1991,24.5,15,78,31,39.7,3.19,1.27,0.19,0.48,19.2,7,0,0,5.7,5.7,0.07,+9.3,+9.3,Matches
668,644,Konrad De La Fuente,us USA,"FW,MF",Marseille,fr Ligue 1,20,2001,8.7,0,15,4,26.7,1.72,0.46,0.00,0.00,17.3,0,0,0,1.0,1.0,0.06,-1.0,-1.0,Matches
669,645,Sebastien De Maio,fr FRA,DF,Udinese,it Serie A,34,1987,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
670,646,Tommaso De Nipoti,it ITA,FW,Atalanta,it Serie A,18,2003,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
671,647,Rodrigo De Paul,ar ARG,MF,Atlético Madrid,es La Liga,27,1994,23.9,3,24,9,37.5,1.00,0.38,0.13,0.33,22.8,0,0,0,1.6,1.6,0.07,+1.4,+1.4,Matches
672,648,Mattia De Sciglio,it ITA,DF,Juventus,it Serie A,28,1992,13.0,1,6,2,33.3,0.46,0.15,0.17,0.50,23.7,0,0,0,0.2,0.2,0.03,+0.8,+0.8,Matches
673,649,Lorenzo De Silvestri,it ITA,DF,Bologna,it Serie A,33,1988,25.5,3,16,7,43.8,0.63,0.27,0.19,0.43,11.2,0,0,0,1.8,1.8,0.11,+1.2,+1.2,Matches
674,650,Saulo Decarli,ch SUI,DF,Bochum,de Bundesliga,29,1992,0.1,0,1,1,100.0,10.00,10.00,0.00,0.00,14.0,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
675,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
676,651,Troy Deeney,eng ENG,FW,Watford,eng Premier League,33,1988,0.3,0,2,0,0.0,7.20,0.00,0.00,,12.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
677,652,Grégoire Defrel,mq MTQ,FW,Sassuolo,it Serie A,30,1991,15.1,2,27,10,37.0,1.78,0.66,0.07,0.20,13.8,0,0,0,4.0,4.0,0.15,-2.0,-2.0,Matches
678,653,Alessandro Deiola,it ITA,MF,Cagliari,it Serie A,25,1995,23.7,4,26,12,46.2,1.10,0.51,0.15,0.33,20.1,0,0,0,2.5,2.5,0.10,+1.5,+1.5,Matches
679,654,Romain Del Castillo,fr FRA,"MF,FW",Rennes,fr Ligue 1,25,1996,0.3,0,1,0,0.0,3.21,0.00,0.00,,21.9,1,0,0,0.2,0.2,0.22,-0.2,-0.2,Matches
680,655,Romain Del Castillo,fr FRA,"MF,FW",Brest,fr Ligue 1,25,1996,10.8,0,12,3,25.0,1.11,0.28,0.00,0.00,20.9,0,0,0,0.6,0.6,0.05,-0.6,-0.6,Matches
681,656,Thomas Delaine,fr FRA,DF,Metz,fr Ligue 1,29,1992,25.7,1,18,5,27.8,0.70,0.19,0.06,0.20,25.5,0,0,0,1.0,1.0,0.06,0.0,0.0,Matches
682,657,Thomas Delaney,dk DEN,MF,Sevilla,es La Liga,29,1991,17.2,2,17,4,23.5,0.99,0.23,0.12,0.50,12.2,0,0,0,1.2,1.2,0.07,+0.8,+0.8,Matches
683,658,Thomas Delaney,dk DEN,MF,Dortmund,de Bundesliga,29,1991,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
684,659,Liam Delap,eng ENG,FW,Manchester City,eng Premier League,18,2003,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
685,660,Sacha Delaye,fr FRA,"MF,FW",Montpellier,fr Ligue 1,19,2002,2.9,0,3,0,0.0,1.03,0.00,0.00,,20.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
686,661,Filippo Delli Carri,it ITA,DF,Salernitana,it Serie A,22,1999,3.7,0,4,2,50.0,1.08,0.54,0.00,0.00,13.9,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
687,662,Andy Delort,dz ALG,FW,Nice,fr Ligue 1,29,1991,27.2,16,95,37,38.9,3.49,1.36,0.14,0.35,16.9,7,3,3,14.6,12.2,0.13,+1.4,+0.8,Matches
688,663,Andy Delort,dz ALG,FW,Montpellier,fr Ligue 1,29,1991,3.0,2,14,5,35.7,4.68,1.67,0.14,0.40,15.9,0,0,0,1.3,1.3,0.10,+0.7,+0.7,Matches
689,664,Fabian Delph,eng ENG,MF,Everton,eng Premier League,31,1989,7.4,0,2,0,0.0,0.27,0.00,0.00,,27.3,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
690,665,Moussa Dembélé,fr FRA,FW,Lyon,fr Ligue 1,25,1996,24.5,21,83,37,44.6,3.38,1.51,0.19,0.43,12.7,0,5,5,19.3,15.3,0.19,+1.7,+0.7,Matches
691,666,Ousmane Dembélé,fr FRA,FW,Barcelona,es La Liga,24,1997,15.7,1,46,7,15.2,2.94,0.45,0.02,0.14,19.5,1,0,0,2.6,2.6,0.06,-1.6,-1.6,Matches
692,667,Yusuf Demir,at AUT,FW,Barcelona,es La Liga,18,2003,2.1,0,1,0,0.0,0.47,0.00,0.00,,12.4,0,0,0,0.1,0.1,0.08,-0.1,-0.1,Matches
693,668,Merih Demiral,tr TUR,DF,Atalanta,it Serie A,23,1998,21.3,1,25,6,24.0,1.17,0.28,0.04,0.17,10.2,0,0,0,2.4,2.4,0.10,-1.4,-1.4,Matches
694,669,Kerem Demirbay,de GER,MF,Leverkusen,de Bundesliga,28,1993,22.8,1,36,11,30.6,1.58,0.48,0.00,0.00,25.4,6,1,2,3.3,1.8,0.05,-2.3,-1.8,Matches
695,670,Ermedin Demirović,ba BIH,FW,Freiburg,de Bundesliga,23,1998,9.7,2,25,9,36.0,2.58,0.93,0.08,0.22,12.7,0,0,0,3.0,3.0,0.12,-1.0,-1.0,Matches
696,671,Diego Demme,de GER,MF,Napoli,it Serie A,29,1991,7.7,1,2,1,50.0,0.26,0.13,0.50,1.00,13.3,0,0,0,0.7,0.7,0.34,+0.3,+0.3,Matches
697,672,Jason Denayer,be BEL,DF,Lyon,fr Ligue 1,26,1995,11.1,3,6,4,66.7,0.54,0.36,0.50,0.75,7.7,0,0,0,1.6,1.6,0.27,+1.4,+1.4,Matches
698,673,Leander Dendoncker,be BEL,MF,Wolves,eng Premier League,26,1995,21.7,2,23,10,43.5,1.06,0.46,0.09,0.20,16.1,0,0,0,2.2,2.2,0.10,-0.2,-0.2,Matches
699,674,Emmanuel Dennis,ng NGA,"FW,MF",Watford,eng Premier League,23,1997,28.7,10,60,26,43.3,2.09,0.91,0.17,0.38,15.5,7,0,0,7.3,7.3,0.12,+2.7,+2.7,Matches
700,675,Fabio Depaoli,it ITA,DF,Hellas Verona,it Serie A,24,1997,7.8,1,10,4,40.0,1.28,0.51,0.10,0.25,15.5,0,0,0,0.8,0.8,0.08,+0.2,+0.2,Matches
701,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
702,676,Fabio Depaoli,it ITA,"MF,DF",Sampdoria,it Serie A,24,1997,1.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
703,677,Mike van der Hoorn,nl NED,DF,Arminia,de Bundesliga,28,1992,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
704,678,Arthur Desmas,fr FRA,GK,Clermont Foot,fr Ligue 1,27,1994,14.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
705,679,Sergiño Dest,us USA,"DF,FW",Barcelona,es La Liga,20,2000,16.8,0,12,3,25.0,0.71,0.18,0.00,0.00,16.6,0,0,0,1.1,1.1,0.10,-1.1,-1.1,Matches
706,680,Mattia Destro,it ITA,FW,Genoa,it Serie A,30,1991,19.4,9,54,20,37.0,2.79,1.03,0.17,0.45,13.7,0,0,0,7.7,7.7,0.14,+1.3,+1.3,Matches
707,681,Gerard Deulofeu,es ESP,"FW,MF",Udinese,it Serie A,27,1994,29.1,13,77,33,42.9,2.65,1.14,0.16,0.36,17.8,13,1,1,6.9,6.1,0.08,+6.1,+5.9,Matches
708,682,Kiernan Dewsbury-Hall,eng ENG,MF,Leicester City,eng Premier League,22,1998,23.4,1,21,3,14.3,0.90,0.13,0.05,0.33,21.6,1,0,0,1.2,1.2,0.06,-0.2,-0.2,Matches
709,683,Jacopo Dezi,it ITA,MF,Venezia,it Serie A,29,1992,0.2,0,1,0,0.0,5.63,0.00,0.00,,24.3,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
710,684,Samuel Di Carmine,it ITA,FW,Hellas Verona,it Serie A,32,1988,0.4,0,1,0,0.0,2.50,0.00,0.00,,16.1,0,0,0,0.0,0.0,0.05,0.0,0.0,Matches
711,685,Federico Di Francesco,it ITA,"FW,MF",Empoli,it Serie A,27,1994,15.2,5,26,8,30.8,1.71,0.53,0.19,0.63,18.9,0,0,0,2.3,2.3,0.09,+2.7,+2.7,Matches
712,686,Giovanni Di Lorenzo,it ITA,DF,Napoli,it Serie A,27,1993,31.9,1,19,4,21.1,0.60,0.13,0.05,0.25,11.9,0,0,0,1.1,1.1,0.06,-0.1,-0.1,Matches
713,687,Ángel Di María,ar ARG,FW,Paris S-G,fr Ligue 1,33,1988,18.3,5,51,22,43.1,2.79,1.20,0.10,0.23,19.7,1,0,0,5.4,5.4,0.11,-0.4,-0.4,Matches
714,688,Francesco Di Mariano,it ITA,FW,Venezia,it Serie A,25,1996,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
715,689,Francesco Di Tacchio,it ITA,MF,Salernitana,it Serie A,31,1990,13.9,0,14,1,7.1,1.00,0.07,0.00,0.00,25.1,1,0,0,0.4,0.4,0.03,-0.4,-0.4,Matches
716,690,Boulaye Dia,sn SEN,FW,Villarreal,es La Liga,24,1996,14.1,5,37,11,29.7,2.62,0.78,0.14,0.45,14.3,0,0,0,5.4,5.4,0.15,-0.4,-0.4,Matches
717,691,Moussa Diaby,fr FRA,"FW,MF",Leverkusen,de Bundesliga,22,1999,30.7,13,53,26,49.1,1.73,0.85,0.25,0.50,16.2,0,0,1,8.0,7.2,0.14,+5.0,+5.8,Matches
718,692,Yadaly Diaby,gn GUI,"FW,MF",Clermont Foot,fr Ligue 1,20,2000,0.7,0,2,0,0.0,2.69,0.00,0.00,,14.9,0,0,0,0.3,0.3,0.13,-0.3,-0.3,Matches
719,693,Mouctar Diakhaby,gn GUI,DF,Valencia,es La Liga,24,1996,21.6,0,8,2,25.0,0.37,0.09,0.00,0.00,9.9,0,0,0,0.6,0.6,0.08,-0.6,-0.6,Matches
720,694,Ibrahim Diakité,gn GUI,MF,Reims,fr Ligue 1,17,2003,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
721,695,Abdou Diallo,sn SEN,DF,Paris S-G,fr Ligue 1,25,1996,9.7,0,2,1,50.0,0.21,0.10,0.00,0.00,16.3,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
722,696,Habib Diallo,sn SEN,FW,Strasbourg,fr Ligue 1,26,1995,17.1,11,49,21,42.9,2.86,1.23,0.18,0.43,13.2,0,2,2,8.8,7.2,0.15,+2.2,+1.8,Matches
723,697,Ibrahima Diallo,fr FRA,MF,Southampton,eng Premier League,22,1999,11.4,0,8,4,50.0,0.70,0.35,0.00,0.00,21.3,0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
724,698,Mouhamadou Diarra,fr FRA,MF,Strasbourg,fr Ligue 1,17,2004,1.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
725,699,Stéphane Diarra,fr FRA,"MF,FW",Lorient,fr Ligue 1,22,1998,5.8,0,13,4,30.8,2.23,0.69,0.00,0.00,18.8,0,0,0,1.1,1.1,0.08,-1.1,-1.1,Matches
726,700,Rúben Dias,pt POR,DF,Manchester City,eng Premier League,24,1997,26.7,2,18,3,16.7,0.67,0.11,0.11,0.67,11.8,0,0,0,2.7,2.7,0.15,-0.7,-0.7,Matches
727,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
728,701,Krépin Diatta,sn SEN,"MF,DF",Monaco,fr Ligue 1,22,1999,3.2,1,3,3,100.0,0.95,0.95,0.33,0.33,17.4,0,0,0,0.1,0.1,0.05,+0.9,+0.9,Matches
729,702,Amadou Diawara,gn GUI,MF,Roma,it Serie A,24,1997,1.9,0,1,0,0.0,0.53,0.00,0.00,,25.5,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
730,703,Brahim Díaz,es ESP,MF,Milan,it Serie A,21,1999,20.6,3,30,6,20.0,1.46,0.29,0.10,0.50,17.0,0,0,0,4.1,4.1,0.14,-1.1,-1.1,Matches
731,704,Javier Díaz,es ESP,GK,Sevilla,es La Liga,24,1997,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
732,705,Luis Díaz,co COL,FW,Liverpool,eng Premier League,24,1997,10.6,4,38,13,34.2,3.57,1.22,0.11,0.31,16.7,0,0,0,3.6,3.6,0.09,+0.4,+0.4,Matches
733,706,Víctor Díaz,es ESP,DF,Granada,es La Liga,33,1988,16.7,1,13,2,15.4,0.78,0.12,0.08,0.50,22.3,0,0,0,0.8,0.8,0.06,+0.2,+0.2,Matches
734,707,Daniel Didavi,de GER,"MF,FW",Stuttgart,de Bundesliga,31,1990,3.1,0,7,3,42.9,2.27,0.97,0.00,0.00,17.2,1,0,0,0.8,0.8,0.11,-0.8,-0.8,Matches
735,708,Bamba Dieng,sn SEN,FW,Marseille,fr Ligue 1,21,2000,10.8,7,36,18,50.0,3.32,1.66,0.17,0.33,11.9,0,1,1,7.8,7.1,0.20,-0.8,-1.1,Matches
736,709,Eric Dier,eng ENG,DF,Tottenham,eng Premier League,27,1994,34.1,0,13,4,30.8,0.38,0.12,0.00,0.00,14.4,4,0,0,1.2,1.2,0.09,-1.2,-1.2,Matches
737,710,Elhadji Dieye,sn SEN,"FW,MF",Saint-Étienne,fr Ligue 1,19,2002,0.4,0,2,0,0.0,5.29,0.00,0.00,,17.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
738,711,Lucas Digne,fr FRA,DF,Aston Villa,eng Premier League,28,1993,14.1,0,9,2,22.2,0.64,0.14,0.00,0.00,18.0,1,0,0,0.5,0.5,0.06,-0.5,-0.5,Matches
739,712,Lucas Digne,fr FRA,DF,Everton,eng Premier League,28,1993,13.0,0,9,1,11.1,0.69,0.08,0.00,0.00,22.9,3,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
740,713,Mitchell Dijks,nl NED,"DF,FW",Bologna,it Serie A,28,1993,7.7,0,4,0,0.0,0.52,0.00,0.00,,13.7,0,0,0,0.7,0.7,0.16,-0.7,-0.7,Matches
741,714,Javairô Dilrosun,nl NED,"MF,FW",Bordeaux,fr Ligue 1,23,1998,19.2,2,40,10,25.0,2.08,0.52,0.05,0.20,22.4,5,0,0,2.6,2.6,0.07,-0.6,-0.6,Matches
742,715,Javairô Dilrosun,nl NED,FW,Hertha BSC,de Bundesliga,23,1998,1.5,0,1,0,0.0,0.65,0.00,0.00,,22.6,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
743,716,Federico Dimarco,it ITA,DF,Inter,it Serie A,23,1997,15.9,2,38,18,47.4,2.39,1.13,0.05,0.11,20.1,3,0,1,3.5,2.7,0.07,-1.5,-0.7,Matches
744,717,Landry Dimata,be BEL,"FW,MF",Espanyol,es La Liga,23,1997,6.0,0,8,0,0.0,1.33,0.00,0.00,,11.7,0,0,0,1.6,1.6,0.21,-1.6,-1.6,Matches
745,718,Stole Dimitrievski,mk MKD,GK,Rayo Vallecano,es La Liga,27,1993,30.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
746,719,Junior Dina Ebimbe,fr FRA,MF,Paris S-G,fr Ligue 1,20,2000,3.5,0,4,1,25.0,1.14,0.28,0.00,0.00,25.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
747,720,Tristan Dingomé,cm CMR,"MF,FW",Troyes,fr Ligue 1,30,1991,12.0,2,20,4,20.0,1.67,0.33,0.10,0.50,22.8,1,0,0,0.8,0.8,0.04,+1.2,+1.2,Matches
748,721,Sinaly Diomande,ci CIV,DF,Lyon,fr Ligue 1,20,2001,6.4,0,3,0,0.0,0.47,0.00,0.00,,10.3,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
749,722,Issa Diop,fr FRA,DF,West Ham,eng Premier League,24,1997,10.7,0,2,2,100.0,0.19,0.19,0.00,0.00,9.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
750,723,Sofiane Diop,fr FRA,"MF,FW",Monaco,fr Ligue 1,21,2000,21.6,6,37,13,35.1,1.71,0.60,0.16,0.46,17.2,2,0,0,5.6,5.6,0.15,+0.4,+0.4,Matches
751,724,Andy Diouf,fr FRA,MF,Rennes,fr Ligue 1,18,2003,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
752,725,Assane Dioussé,sn SEN,MF,Saint-Étienne,fr Ligue 1,23,1997,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
753,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
754,726,Axel Disasi,fr FRA,DF,Monaco,fr Ligue 1,23,1998,30.2,1,20,2,10.0,0.66,0.07,0.05,0.50,10.9,0,0,0,2.1,2.1,0.11,-1.1,-1.1,Matches
755,727,Filippo Distefano,it ITA,FW,Fiorentina,it Serie A,17,2003,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
756,728,Matías Dituro,ar ARG,GK,Celta Vigo,es La Liga,34,1987,38.0,0,1,0,0.0,0.03,0.00,0.00,,20.2,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
757,729,Tiago Djaló,pt POR,DF,Lille,fr Ligue 1,21,2000,25.9,1,12,5,41.7,0.46,0.19,0.08,0.20,12.6,0,0,0,1.4,1.4,0.12,-0.4,-0.4,Matches
758,730,Djené,tg TOG,DF,Getafe,es La Liga,29,1991,34.6,0,4,1,25.0,0.12,0.03,0.00,0.00,19.0,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
759,731,Moussa Djenepo,ml MLI,MF,Southampton,eng Premier League,23,1998,5.1,0,11,1,9.1,2.17,0.20,0.00,0.00,16.3,0,0,0,1.5,1.5,0.13,-1.5,-1.5,Matches
760,732,Koffi Djidji,ci CIV,DF,Torino,it Serie A,28,1992,19.3,0,10,3,30.0,0.52,0.16,0.00,0.00,17.8,0,0,0,0.6,0.6,0.06,-0.6,-0.6,Matches
761,733,Alexander Djiku,gh GHA,DF,Strasbourg,fr Ligue 1,26,1994,29.9,1,15,7,46.7,0.50,0.23,0.07,0.14,11.3,0,0,0,2.1,2.1,0.14,-1.1,-1.1,Matches
762,734,Bryan Djile Nokoué,cm CMR,"DF,MF",Saint-Étienne,fr Ligue 1,19,2002,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
763,735,Berat Djimsiti,al ALB,DF,Atalanta,it Serie A,28,1993,25.1,1,18,3,16.7,0.72,0.12,0.06,0.33,13.6,0,0,0,1.9,1.9,0.10,-0.9,-0.9,Matches
764,736,Ouparine Djoco,gw GNB,GK,Clermont Foot,fr Ligue 1,23,1998,23.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
765,737,Naïs Djouahra,fr FRA,"FW,MF",Real Sociedad,es La Liga,21,1999,2.4,0,5,2,40.0,2.05,0.82,0.00,0.00,18.0,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
766,738,Marko Dmitrović,rs SRB,GK,Sevilla,es La Liga,29,1992,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
767,739,Lewis Dobbin,eng ENG,"FW,MF",Everton,eng Premier League,18,2003,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
768,740,Matt Doherty,ie IRL,DF,Tottenham,eng Premier League,29,1992,9.7,2,16,6,37.5,1.65,0.62,0.13,0.33,14.1,0,0,0,2.5,2.5,0.16,-0.5,-0.5,Matches
769,741,Jeremy Doku,be BEL,"FW,MF",Rennes,fr Ligue 1,19,2002,5.2,1,5,2,40.0,0.96,0.38,0.20,0.50,15.1,0,0,0,0.7,0.7,0.14,+0.3,+0.3,Matches
770,742,Kasper Dolberg,dk DEN,FW,Nice,fr Ligue 1,23,1997,16.6,6,38,13,34.2,2.29,0.78,0.11,0.31,16.2,0,2,2,6.4,4.8,0.13,-0.4,-0.8,Matches
771,743,Jaume Doménech,es ESP,GK,Valencia,es La Liga,30,1990,3.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
772,744,Brandon Domingues,fr FRA,"MF,FW",Troyes,fr Ligue 1,21,2000,2.6,1,4,2,50.0,1.56,0.78,0.25,0.50,19.6,0,0,0,0.7,0.7,0.17,+0.3,+0.3,Matches
773,745,Carlos Dominguez,es ESP,DF,Celta Vigo,es La Liga,20,2001,3.8,0,1,0,0.0,0.26,0.00,0.00,,7.7,0,0,0,0.1,0.1,0.13,-0.1,-0.1,Matches
774,746,Mario Dominguez,es ESP,FW,Valencia,es La Liga,17,2004,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
775,747,Nicolás Domínguez,ar ARG,MF,Bologna,it Serie A,23,1998,22.4,0,21,3,14.3,0.94,0.13,0.00,0.00,16.3,0,0,0,1.2,1.2,0.06,-1.2,-1.2,Matches
776,748,John Donald,es ESP,DF,Elche,es La Liga,20,2000,2.0,0,2,1,50.0,1.00,0.50,0.00,0.00,12.1,0,0,0,0.5,0.5,0.26,-0.5,-0.5,Matches
777,749,Lee Dongjun,kr KOR,"MF,FW",Hertha BSC,de Bundesliga,24,1997,1.3,0,3,1,33.3,2.29,0.76,0.00,0.00,12.9,0,0,0,0.3,0.3,0.08,-0.3,-0.3,Matches
778,750,Anastasios Donis,gr GRE,"FW,MF",Reims,fr Ligue 1,24,1996,4.1,0,10,0,0.0,2.43,0.00,0.00,,19.4,0,0,0,0.9,0.9,0.09,-0.9,-0.9,Matches
779,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
780,751,Gianluigi Donnarumma,it ITA,GK,Paris S-G,fr Ligue 1,22,1999,17.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
781,752,Niklas Dorsch,de GER,MF,Augsburg,de Bundesliga,23,1998,25.8,1,12,1,8.3,0.46,0.04,0.08,1.00,29.4,0,0,0,0.2,0.2,0.02,+0.8,+0.8,Matches
782,753,Gabriel Dos Santos,br BRA,DF,Arsenal,eng Premier League,23,1997,34.0,5,29,12,41.4,0.85,0.35,0.17,0.42,11.2,0,0,0,3.2,3.2,0.11,+1.8,+1.8,Matches
783,754,Jodel Dossou,bj BEN,FW,Clermont Foot,fr Ligue 1,29,1992,22.3,3,52,17,32.7,2.33,0.76,0.06,0.18,17.1,0,0,0,5.0,5.0,0.10,-2.0,-2.0,Matches
784,755,Lohann Doucet,fr FRA,"MF,DF",Nantes,fr Ligue 1,18,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
785,756,Abdoulaye Doucouré,ml MLI,MF,Everton,eng Premier League,28,1993,28.2,2,34,11,32.4,1.21,0.39,0.06,0.18,17.9,0,0,0,2.2,2.2,0.06,-0.2,-0.2,Matches
786,757,Cheick Doucouré,ml MLI,MF,Lens,fr Ligue 1,21,2000,32.7,1,31,11,35.5,0.95,0.34,0.03,0.09,22.9,0,0,0,1.6,1.6,0.05,-0.6,-0.6,Matches
